Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
F,0.73,0.62,0.165,1.57,0.23,0.74,0.17,10
M,0.43,0.15,0.065,0.95,1.06,0.011000000000000001,0.39,4
F,0.58,0.45,0.68,0.78,0.07,0.013000000000000001,0.27,4
F,0.34,0.14,0.64,2.61,0.0215,0.4,0.61,5
I,0.31,0.14,0.09,0.0875,0.39,0.47,0.36,4
I,0.49,0.21,0.21,1.0,0.0415,0.38,0.74,5
M,0.81,0.22,0.84,0.77,1.4,0.69,0.03,5
M,0.26,0.63,0.07,0.3,0.0515,0.62,0.23,6
F,0.42,0.48,0.63,2.8,0.13,0.037000000000000005,0.27,6
F,0.4,0.235,0.13,0.39,0.93,0.06,0.1,7
F,0.34,0.265,0.07,0.12,0.41,0.22,0.75,7
M,0.37,0.52,1.04,0.2545,0.48,0.49,0.07,6
M,0.66,0.64,0.38,0.01,0.41,0.56,0.37,6
F,0.21,0.35,0.1,1.1,0.4,0.13,0.91,7
I,0.68,0.53,0.66,1.91,0.08,0.39,0.82,6
F,0.25,0.39,1.02,0.2,0.84,0.67,0.91,7
I,0.09,0.27,0.28,2.0,1.05,0.68,0.35,7
I,0.38,0.345,0.115,0.79,1.34,0.46,0.1305,6
M,0.71,0.42,0.33,0.5,0.77,0.0865,0.22,6
I,0.44,0.29,0.89,0.17,0.231,0.54,0.72,7
F,0.76,0.16,0.69,0.4775,0.92,0.35,0.03,6
I,0.2,0.4,0.53,2.66,0.2005,0.32,0.92,8
F,0.12,0.41,0.52,0.4555,0.18,0.27,0.1375,7
M,0.23,0.35,0.26,1.86,0.63,0.74,0.24,6
I,0.6,0.27,0.12,2.55,1.27,0.59,0.96,7
I,0.57,0.345,0.48,0.4215,0.41,0.0,0.51,6
F,0.33,0.54,0.77,0.474,1.36,0.12,0.59,7
M,0.7,0.5,1.04,0.64,0.231,0.72,0.63,9
I,0.46,0.5,0.37,1.59,1.1,0.37,0.4,7
I,0.18,0.43,0.105,1.72,0.56,0.25,0.32,8
I,0.48,0.55,0.32,1.03,1.35,0.1015,0.135,8
M,0.12,0.375,0.39,0.6215,1.33,0.58,0.73,7
M,0.5,0.6,0.85,0.95,1.24,0.55,0.78,7
I,0.63,0.385,1.1,2.64,1.4,0.16,0.42,7
M,0.515,0.395,0.4,2.69,0.97,0.1365,0.172,9
M,0.63,0.22,1.1,1.67,0.88,0.44,0.20199999999999999,7
M,0.525,0.14,0.42,0.83,0.27,0.64,0.77,8
M,0.77,0.42,0.14,1.11,0.48,0.06,0.35,6
F,0.53,0.4,1.07,1.51,0.7,0.1415,0.7,6
F,0.76,0.405,0.13,1.07,0.92,0.09,0.22,8
F,0.36,0.15,0.66,2.65,0.83,0.1595,0.213,9
F,0.46,0.63,0.95,0.9640000000000001,0.15,0.159,0.62,8
I,0.47,0.32,0.79,2.42,0.8,0.57,0.91,7
I,0.36,0.23,0.06,0.995,1.24,0.72,0.2505,9
F,0.13,0.53,0.61,0.94,0.3905,0.196,0.86,8
I,0.09,0.2,0.48,1.67,0.09,0.20600000000000002,0.259,7
F,0.64,0.62,0.145,0.888,0.39,0.17,0.85,8
F,0.28,0.48,0.11,0.26,0.19,0.4,0.53,8
F,0.6,0.13,1.08,0.53,0.55,0.35,0.07,7
I,0.56,0.47,0.73,0.11,0.542,0.16,0.8,9
I,0.595,0.465,1.08,1.0765,0.491,0.22,0.287,9
F,0.72,0.12,0.12,0.28,0.41200000000000003,0.2745,0.289,11
F,0.19,0.31,1.03,1.29,0.11,0.7,0.05,8
I,0.41,0.39,1.07,1.38,0.95,0.27399999999999997,0.29,8
M,0.81,0.39,0.81,0.59,0.31,0.2735,0.02,9
M,0.61,0.65,1.1,1.1495,0.564,0.6,0.14,8
I,0.43,0.37,1.04,1.1575,0.15,0.35,0.12,10
M,0.19,0.5,0.165,1.69,0.17,0.36,0.31,10
M,0.09,0.36,0.55,1.21,0.38,0.72,0.3,8
M,0.62,0.51,1.1,1.2705,1.11,0.54,0.22,9
M,0.62,0.2,0.175,1.31,0.545,0.253,0.53,10
I,0.19,0.42,0.47,1.79,0.91,0.62,0.96,9
F,0.4,0.22,0.17,1.09,0.77,0.268,0.3385,10
F,0.63,0.35,0.83,0.57,1.02,0.75,0.49,9
M,0.11,0.26,0.89,1.62,1.37,0.61,0.16,8
F,0.63,0.51,0.23,0.68,0.659,0.54,0.38,11
F,0.29,0.51,0.145,2.23,0.66,0.39,0.2885,9
M,0.38,0.32,0.84,1.286,0.53,0.271,0.46,8
I,0.51,0.34,0.55,1.64,0.617,0.317,0.51,11
M,0.72,0.63,0.195,2.29,1.2,0.23,0.31,11
F,0.645,0.26,0.16,1.251,0.38,0.06,0.3165,9
F,0.645,0.5,0.98,1.6,0.46,0.16,0.41,12
I,0.56,0.14,1.01,0.54,0.741,0.47,0.95,9
M,0.8,0.62,0.63,1.6385,0.8115,0.44,0.05,9
F,0.5,0.12,0.74,2.67,0.69,0.34,0.92,13
M,0.32,0.1,0.19,1.11,0.7725,0.52,0.37,8
M,0.695,0.55,0.155,1.8495,1.29,0.03,0.42,10
F,0.79,0.24,0.74,2.26,0.69,0.5,0.07,12
F,0.8,0.6,0.56,1.7975,0.55,0.21,0.5165,13
F,0.56,0.56,0.46,1.87,0.9915,0.39,0.34,10
M,0.62,0.585,1.13,1.71,1.128,0.57,0.5335,12
I,0.6,0.1,0.65,2.1945,1.17,0.48200000000000004,0.69,10
I,0.11,0.5,0.06,2.29,0.92,0.52,0.14,4
M,0.22,0.45,0.27,2.09,1.39,0.019,0.22,5
I,0.52,0.2,1.09,0.42,0.32,0.6,0.0,5
I,0.12,0.12,0.075,0.163,0.98,0.033,0.58,6
I,0.355,0.17,0.38,2.67,0.68,0.09,0.88,6
F,0.375,0.41,0.94,1.41,0.94,0.39,0.075,6
M,0.35,0.315,0.6,0.3645,0.15,0.57,0.12,8
I,0.37,0.53,0.73,1.99,0.1315,0.58,0.89,6
I,0.67,0.61,1.0,0.3515,0.84,0.13,0.91,7
I,0.08,0.43,1.11,1.42,0.17,0.08,0.92,7
F,0.75,0.58,0.27,1.55,0.209,0.11,0.10300000000000001,7
F,0.44,0.335,0.72,2.81,0.32,0.36,0.12,7
M,0.54,0.1,0.58,1.02,0.1525,0.57,0.84,7
I,0.35,0.35,0.85,0.34,0.0,0.19,0.62,6
I,0.21,0.44,0.105,0.442,0.2085,0.08,0.02,7
F,0.475,0.41,0.48,0.96,1.23,0.66,0.12300000000000001,7
I,0.475,0.35,0.57,1.73,0.233,0.33,0.1455,7
I,0.26,0.06,0.12,0.5535,0.74,0.1,0.157,8
F,0.49,0.17,1.06,0.5445,0.27899999999999997,0.115,0.9,8
M,0.49,0.65,0.11,0.5539999999999999,0.89,0.07,0.76,8
M,0.22,0.52,0.12,1.39,0.38,0.0,0.74,7
M,0.45,0.43,0.125,0.56,0.46,0.11,0.42,8
M,0.75,0.16,0.12,1.49,1.17,0.69,0.145,9
M,0.61,0.51,0.24,0.11,0.19,0.05,0.76,7
F,0.51,0.55,1.06,0.32,1.19,0.1085,0.05,8
M,0.74,0.65,0.43,0.625,0.84,0.59,0.81,8
M,0.63,0.2,0.54,1.5,1.11,0.1175,0.77,9
F,0.19,0.46,0.98,2.66,1.49,0.04,0.86,9
F,0.17,0.39,0.95,1.52,0.43,0.48,0.55,9
F,0.14,0.57,0.79,2.14,0.3745,0.65,0.28,7
M,0.545,0.55,0.91,0.83,0.40299999999999997,0.02,0.63,7
I,0.545,0.25,0.65,0.22,0.368,0.43,0.05,9
F,0.78,0.26,0.68,0.636,0.54,0.14400000000000002,0.47,8
I,0.73,0.44,0.66,0.8435,0.89,0.36,0.87,8
F,0.31,0.5,0.45,1.63,0.22,0.31,0.61,8
M,0.8,0.42,0.07,0.784,0.3495,0.35,0.213,9
M,0.37,0.52,0.18,2.73,0.95,0.25,0.97,9
F,0.68,0.45,0.85,2.04,0.87,0.27,0.25,9
I,0.57,0.49,0.62,0.8109999999999999,1.05,0.5,0.2285,9
F,0.42,0.43,0.61,0.897,1.03,0.01,0.248,8
M,0.58,0.43,0.99,0.51,1.39,0.53,0.66,8
F,0.22,0.45,0.15,0.938,0.56,0.62,0.05,7
I,0.12,0.435,0.62,0.67,0.69,0.49,0.52,8
F,0.12,0.65,0.38,0.861,0.413,0.12,0.43,8
M,0.35,0.63,0.88,2.42,0.85,0.24,0.71,9
M,0.55,0.48,0.09,0.4,0.22,0.2615,0.87,8
I,0.595,0.12,0.15,0.62,1.28,0.66,0.59,8
M,0.29,0.47,0.04,1.73,0.4915,0.33,0.97,9
M,0.595,0.46,0.92,2.07,1.15,0.24,0.32,9
F,0.48,0.54,0.05,2.7,0.57,0.48,0.491,10
I,0.21,0.15,0.18,0.67,0.26,0.48,0.51,10
I,0.47,0.23,0.11,1.055,0.77,0.24600000000000002,0.46,9
M,0.77,0.45,0.59,2.73,0.7070000000000001,0.44,0.18,7
F,0.5,0.24,0.22,0.77,0.8,0.54,0.15,9
I,0.25,0.41,0.02,1.93,0.42,0.3095,0.42,10
F,0.62,0.63,0.44,2.16,0.83,0.62,0.03,9
F,0.43,0.1,0.15,1.1015,1.48,0.2,0.65,10
F,0.35,0.495,0.37,2.82,1.27,0.4,0.05,11
I,0.18,0.36,1.12,2.06,1.39,0.27699999999999997,0.78,9
F,0.81,0.29,0.16,0.26,0.4645,0.53,0.327,10
M,0.39,0.14,0.15,0.22,1.22,0.66,0.71,11
M,0.78,0.32,0.175,1.3415,0.6575,0.19,0.35,10
M,0.29,0.09,0.67,2.8,0.82,0.188,0.17600000000000002,8
F,0.645,0.39,0.32,0.02,1.29,0.2,0.85,9
I,0.58,0.53,0.15,2.65,1.04,0.05,0.76,9
F,0.63,0.52,0.18,2.58,1.05,0.6,0.72,9
F,0.14,0.515,0.75,1.1805,1.38,0.28300000000000003,0.3275,9
F,0.15,0.53,0.49,0.46,1.26,0.69,0.336,9
F,0.58,0.25,0.88,1.04,0.34,0.16,0.08,10
I,0.15,0.59,0.13,1.4069999999999998,0.39,0.72,0.12,9
M,0.65,0.49,0.79,2.27,0.09,0.56,0.48,9
F,0.14,0.515,0.165,2.71,0.6940000000000001,0.73,0.83,10
M,0.665,0.64,0.165,2.11,1.28,0.3175,0.54,9
F,0.14,0.5,0.81,1.4,0.33,0.21,0.78,11
M,0.74,0.51,0.26,2.67,0.23,0.7,0.3935,13
M,0.675,0.55,0.19,1.47,0.36,0.48,0.77,13
M,0.68,0.1,0.43,2.24,0.35,0.42,0.61,11
I,0.68,0.45,0.18,0.34,0.7635,0.49,0.14,11
F,0.7,0.525,0.09,1.74,0.82,0.2,0.47,10
M,0.61,0.43,0.3,0.47,0.88,0.306,0.15,13
F,0.23,0.6,1.01,1.77,1.34,0.68,0.85,11
M,0.725,0.44,0.88,2.43,0.8735,0.02,0.5085,9
F,0.735,0.45,0.19,1.22,0.9095,0.387,0.69,11
I,0.24,0.22,1.05,0.45,0.97,0.21,0.47100000000000003,12
F,0.3,0.27,0.6,2.201,0.33,0.56,0.85,11
I,0.42,0.34,0.87,2.13,0.43,0.005,0.67,3
I,0.21,0.51,0.32,1.78,1.21,0.07,0.16,4
M,0.66,0.45,1.02,1.85,0.89,0.75,0.09,4
I,0.1,0.49,0.48,2.34,1.22,0.61,0.94,5
I,0.6,0.61,0.08,2.05,1.19,0.23,0.97,6
I,0.34,0.38,0.085,1.43,0.9,0.038,0.053,6
I,0.345,0.19,0.23,0.183,1.41,0.0385,0.67,6
M,0.4,0.48,0.27,0.75,0.95,0.0505,0.62,7
M,0.2,0.48,0.87,0.74,0.4,0.34,0.48,5
I,0.18,0.23,0.95,2.72,0.79,0.0395,0.28,7
F,0.3,0.29,0.16,0.3,0.82,0.12,0.18,8
F,0.2,0.28,0.44,0.35,0.69,0.0545,0.08,7
I,0.76,0.56,0.9,0.34299999999999997,0.43,0.5,0.77,7
M,0.74,0.52,0.99,2.65,1.36,0.44,0.84,8
I,0.23,0.32,0.11,1.99,0.149,0.5,0.84,8
M,0.54,0.17,0.1,0.32,0.17600000000000002,0.63,0.28,7
I,0.41,0.61,0.12,0.84,0.36,0.69,0.43,7
M,0.28,0.23,0.03,2.51,1.48,0.53,0.89,8
I,0.78,0.305,0.45,1.04,0.77,0.66,0.085,7
I,0.39,0.3,0.73,0.2885,0.61,0.56,0.54,6
I,0.31,0.17,0.69,0.85,0.88,0.02,0.27,8
M,0.23,0.325,0.11,1.05,0.15,0.075,1.0,8
F,0.43,0.335,0.1,0.77,0.54,0.64,0.105,7
F,0.09,0.325,1.05,2.77,0.77,0.63,0.11,8
I,0.42,0.49,0.11,0.1,0.1855,0.59,0.21,8
F,0.41,0.44,0.92,0.3645,1.15,0.37,0.105,7
F,0.445,0.36,0.11,0.05,0.182,0.0765,0.92,9
F,0.1,0.19,0.115,0.4305,0.2235,0.16,0.78,8
I,0.58,0.17,0.16,0.3505,0.56,0.48,0.7,7
M,0.66,0.35,0.115,1.03,1.01,0.24,0.1315,8
M,0.45,0.18,1.1,1.08,0.18,0.06,0.27,8
I,0.4,0.61,0.52,0.415,0.187,0.09,0.19,8
M,0.475,0.355,0.115,0.5195,1.24,0.35,0.41,7
M,0.57,0.55,0.13,2.81,1.04,0.53,0.87,11
I,0.36,0.13,0.52,2.34,0.2215,0.21,0.19,8
F,0.13,0.365,0.19,0.3,1.46,0.61,0.2305,8
M,0.77,0.16,1.1,2.41,0.03,0.126,0.53,10
I,0.505,0.57,0.4,0.596,0.35,0.63,0.44,9
M,0.6,0.38,0.49,0.5,0.2645,0.46,0.58,9
I,0.7,0.43,0.145,0.26,0.21,0.14,0.1805,8
I,0.45,0.395,0.12,0.516,0.2015,0.66,0.79,9
F,0.515,0.41,0.14,2.75,0.3,0.19,0.2,7
M,0.15,0.18,0.83,2.57,1.35,0.07,0.52,8
I,0.12,0.385,0.89,1.21,0.89,0.125,0.195,8
F,0.71,0.34,0.15,0.05,0.32899999999999996,0.2,0.71,10
M,0.5,0.07,0.62,1.18,0.345,0.35,0.18,8
M,0.12,0.375,0.12,0.15,1.39,0.67,0.55,9
M,0.54,0.41,1.04,1.97,0.1,0.4,0.69,10
M,0.43,0.61,0.78,0.71,1.13,0.59,0.46,8
F,0.15,0.43,0.75,2.59,0.3025,0.05,0.53,10
I,0.5,0.16,0.145,0.12,0.4325,0.13,0.66,10
M,0.16,0.42,0.36,1.27,0.24,0.48,0.61,9
I,0.11,0.425,0.55,0.16,1.14,0.41,0.203,10
I,0.25,0.52,0.65,1.55,1.13,0.56,0.19,9
I,0.555,0.33,0.145,1.49,0.5,0.1,0.24,11
I,0.74,0.44,0.175,1.99,0.12,0.6,0.71,8
I,0.56,0.33,0.41,2.56,0.85,0.26,0.91,10
I,0.53,0.39,0.135,0.89,1.14,0.10300000000000001,0.64,11
M,0.56,0.5,0.12,0.07,0.332,0.1,0.39,11
M,0.57,0.445,0.89,1.73,0.5265,0.2025,0.66,10
F,0.54,0.16,0.98,2.79,0.33,0.2325,0.61,9
M,0.39,0.44,0.13,1.87,1.09,0.2705,0.35,10
F,0.14,0.17,0.96,1.22,0.24,0.53,0.27,11
F,0.68,0.22,0.96,1.17,1.21,0.33,0.56,9
I,0.36,0.06,0.18,1.85,0.33899999999999997,0.16699999999999998,0.17,10
M,0.585,0.11,1.1,1.83,0.62,0.45,0.68,10
I,0.6,0.27,0.145,1.06,0.01,0.04,0.14,9
M,0.74,0.36,0.67,0.93,0.41100000000000003,0.35,0.42,8
F,0.28,0.14,0.62,2.01,0.4545,0.63,0.25,9
F,0.79,0.52,0.62,1.88,0.4625,0.2025,0.33,10
M,0.51,0.17,0.14,2.24,1.02,0.32,0.48,10
I,0.17,0.49,0.09,1.05,0.42,0.68,0.06,8
M,0.44,0.495,0.89,0.49,1.03,0.2635,0.15,11
M,0.71,0.51,0.145,0.23,1.4,0.35,0.12,9
M,0.6,0.11,0.82,0.3,1.15,0.2,0.315,9
M,0.61,0.09,1.03,1.3065,0.93,0.38,0.85,10
F,0.61,0.06,0.46,0.8725,0.9,0.1715,0.56,11
F,0.615,0.24,0.98,0.82,0.4935,0.17,0.07,10
I,0.62,0.13,0.14,2.61,1.35,0.01,0.68,9
F,0.23,0.07,0.06,0.71,0.25,0.4365,0.47,10
M,0.54,0.08,0.45,1.9,0.35,0.0,0.77,10
I,0.63,0.49,0.165,1.205,0.07,0.67,0.95,10
I,0.63,0.28,0.175,1.19,0.29,0.41,0.34,12
F,0.51,0.64,0.82,1.16,0.51,0.252,0.06,10
I,0.48,0.5,0.23,1.1355,0.73,0.67,0.79,12
F,0.26,0.55,0.68,2.25,0.13,0.49,0.74,10
M,0.24,0.17,0.04,0.49,1.28,0.21100000000000002,0.45,11
I,0.81,0.08,0.69,2.58,0.66,0.54,0.3175,10
M,0.27,0.21,0.22,1.139,0.34,0.282,0.65,10
I,0.62,0.495,0.9,1.46,0.45,0.74,0.68,11
M,0.12,0.08,0.94,1.042,1.44,0.13,0.91,10
F,0.65,0.6,0.9,0.54,0.88,0.22,0.16,9
M,0.31,0.51,0.175,1.91,1.24,0.34,0.66,12
I,0.72,0.28,0.83,0.16,1.48,0.53,0.19,9
F,0.78,0.49,1.08,2.51,0.43,0.52,0.57,11
F,0.51,0.11,0.35,0.86,0.8365,0.35200000000000004,0.82,9
M,0.7,0.12,0.205,2.0,0.83,0.31,0.4865,13
F,0.52,0.47,0.205,2.34,0.8265,0.41700000000000004,0.461,9
F,0.7,0.25,0.85,0.66,0.13,0.321,0.02,11
M,0.52,0.55,0.08,2.165,0.1,0.21,0.40399999999999997,10
F,0.36,0.3,0.73,2.3305,1.253,0.68,0.67,9
I,0.4,0.39,0.47,0.26,0.62,0.22,0.0155,5
M,0.255,0.24,0.055,0.71,0.23,0.08,0.22,4
F,0.58,0.55,0.31,0.6,0.3,0.12,0.85,4
F,0.1,0.235,0.09,1.62,1.48,0.35,0.32,7
F,0.49,0.24,0.32,0.1525,1.01,0.0645,0.24,6
I,0.56,0.43,0.51,2.5,0.13,0.38,0.6,7
I,0.34,0.27,0.98,0.23199999999999998,1.38,0.3,0.71,8
M,0.375,0.21,0.58,0.33,0.05,0.042,0.06,5
I,0.375,0.38,0.28,0.22,0.75,0.6,0.0675,6
M,0.66,0.34,0.09,0.96,0.11699999999999999,0.054000000000000006,0.077,7
F,0.69,0.64,1.02,1.58,0.34,0.61,0.4,7
I,0.455,0.26,0.105,0.4445,1.48,0.02,0.08,7
I,0.54,0.365,0.15,2.2,0.22,0.29,0.56,7
I,0.08,0.62,1.0,1.45,0.89,0.72,0.1405,8
M,0.14,0.3,0.24,1.56,0.18,0.28,0.95,9
M,0.5,0.55,0.15,0.529,0.2235,0.13,0.64,8
M,0.34,0.4,0.11,0.54,1.4,0.36,0.1985,9
I,0.52,0.28,0.12,1.3,1.09,0.39,0.65,7
I,0.525,0.4,0.69,0.36,0.4325,0.76,0.05,9
I,0.535,0.405,0.98,0.89,0.17,0.56,0.18899999999999997,7
F,0.17,0.26,0.27,0.3,0.47,0.07,0.21,9
F,0.54,0.08,0.94,2.54,0.65,0.61,0.2035,9
F,0.57,0.53,0.23,0.05,0.6,0.05,0.1965,8
M,0.12,0.51,0.56,1.66,0.97,0.32,0.71,8
F,0.58,0.12,0.16,2.7,1.12,0.201,0.76,9
F,0.58,0.445,0.8,1.38,1.13,0.24,0.66,8
M,0.59,0.44,0.62,1.97,1.31,0.08,0.04,9
F,0.74,0.39,1.1,2.38,1.26,0.16,0.98,10
M,0.59,0.57,0.12,2.15,0.57,0.24,0.53,9
M,0.595,0.43,0.52,2.63,0.4255,0.22399999999999998,0.18,9
M,0.72,0.13,0.94,2.09,0.38,0.47,0.285,9
M,0.6,0.08,0.16,0.34,1.28,0.2,0.5,10
M,0.09,0.47,0.28,0.44,1.17,0.19,0.26,10
F,0.61,0.48,0.03,0.17,0.66,0.51,0.81,10
I,0.625,0.475,0.175,1.61,1.11,0.28300000000000003,0.6,10
M,0.625,0.13,0.28,1.082,0.5785,0.28,0.25,8
M,0.13,0.31,0.76,1.99,0.78,0.73,0.19,9
I,0.31,0.49,0.99,0.62,0.32,0.48,0.3,10
M,0.49,0.38,0.65,1.2429999999999999,0.66,0.08,0.21,10
F,0.31,0.62,0.48,0.53,1.17,0.58,0.62,12
F,0.645,0.38,0.27,2.69,1.25,0.12,0.52,9
F,0.645,0.63,0.16,1.62,1.27,0.27,0.27,8
F,0.65,0.35,0.87,1.385,0.63,0.06,0.68,11
I,0.26,0.5,0.155,1.09,1.38,0.22,0.2,11
F,0.36,0.515,0.02,1.527,0.16,0.2635,0.19,11
M,0.61,0.19,0.84,0.57,1.22,0.09,0.4,11
M,0.69,0.54,0.21,2.59,0.9,0.363,0.74,11
I,0.72,0.33,0.99,2.46,1.04,0.08,0.3875,11
F,0.81,0.16,0.71,1.52,0.95,0.325,0.8,10
F,0.12,0.565,0.17,1.86,1.13,0.07,0.78,12
M,0.735,0.23,1.11,0.62,0.35,0.48,0.72,10
M,0.74,0.06,1.07,2.3235,0.6,0.13,0.26,11
I,0.15,0.36,0.79,0.71,0.0505,0.38,0.63,6
F,0.1,0.24,0.22,0.04,0.56,0.027999999999999997,0.54,4
M,0.31,0.12,0.08,0.18100000000000002,0.08800000000000001,0.034,0.17,5
I,0.11,0.11,1.08,0.1585,0.07,0.46,0.0455,6
I,0.17,0.13,0.98,2.31,0.92,0.21,0.56,7
F,0.44,0.36,0.67,0.198,1.28,0.68,0.12,5
I,0.79,0.54,0.6,0.76,1.18,0.14,0.8,7
I,0.36,0.28,0.97,1.45,0.0855,0.0485,0.71,7
F,0.24,0.52,0.2,0.58,0.18,0.33,0.14,8
M,0.29,0.17,0.81,0.66,0.59,0.0515,0.09,6
F,0.41,0.28,0.89,2.5,0.15,0.12,0.115,8
I,0.45,0.16,0.79,0.298,0.29,0.41,0.84,7
F,0.445,0.2,0.28,1.6,0.46,0.09,0.74,7
I,0.27,0.64,0.83,1.83,0.48,0.13,0.3,9
F,0.465,0.35,0.47,2.15,0.92,0.31,0.131,8
M,0.37,0.33,0.15,2.48,0.32,0.11699999999999999,0.49,8
I,0.12,0.59,0.8,2.31,0.94,0.21,0.1545,8
I,0.495,0.09,0.87,1.07,0.83,0.58,0.161,8
I,0.35,0.64,0.15,1.28,1.24,0.37,0.99,9
F,0.14,0.28,0.18,0.91,0.249,0.56,0.152,8
I,0.58,0.19,0.86,0.6115,0.69,0.1375,0.2,9
M,0.17,0.12,0.9,0.5605,0.2255,0.42,0.17,8
I,0.73,0.365,0.115,1.29,0.82,0.2,0.7,8
F,0.37,0.4,0.62,0.5775,0.41,0.14300000000000002,0.177,9
M,0.51,0.56,0.98,1.64,0.79,0.08,0.204,8
I,0.52,0.56,0.23,1.61,0.47,0.53,0.73,8
M,0.71,0.465,0.33,0.9505,1.42,0.06,0.06,8
M,0.78,0.38,1.09,0.616,1.04,0.39,0.95,8
M,0.7,0.29,0.5,1.65,0.66,0.38,0.61,10
I,0.35,0.6,0.47,0.52,0.41700000000000004,0.55,0.24,8
M,0.65,0.2,0.72,1.86,0.28,0.62,0.06,11
F,0.54,0.58,0.74,0.71,1.48,0.01,0.17,10
M,0.67,0.33,0.24,0.93,1.17,0.73,0.06,8
I,0.48,0.22,0.15,2.65,0.41,0.158,0.04,10
I,0.8,0.52,0.55,1.39,0.34,0.09,0.244,8
I,0.1,0.07,0.86,0.15,0.78,0.47,0.55,8
M,0.11,0.07,0.13,0.46,1.49,0.49,0.4,9
I,0.44,0.62,0.43,1.82,0.3355,0.44,0.62,8
M,0.57,0.32,0.02,0.95,0.354,0.22,0.222,9
M,0.36,0.37,0.95,0.8765,1.03,0.28,0.44,8
F,0.37,0.08,1.06,0.9895,0.495,0.56,0.24600000000000002,9
M,0.39,0.22,0.93,1.47,0.498,0.19,0.23,8
M,0.6,0.465,0.15,2.82,1.46,0.1965,0.75,8
F,0.31,0.5,0.15,0.67,1.01,0.74,0.14,10
M,0.58,0.16,0.17,2.2,0.72,0.48,0.248,9
M,0.28,0.29,0.75,2.5,1.22,0.44,0.2895,9
I,0.4,0.61,0.15,1.82,0.4315,0.33,0.287,11
F,0.41,0.45,0.94,0.03,0.18,0.1955,0.19,11
I,0.64,0.45,0.28,0.855,0.18,0.187,0.26,9
I,0.71,0.42,0.38,1.29,1.34,0.13,0.345,9
F,0.25,0.46,0.59,2.08,0.59,0.15,0.41,9
F,0.74,0.61,0.66,0.3,0.4675,0.63,0.97,10
I,0.16,0.55,0.6,2.21,0.28,0.16,0.34,10
I,0.77,0.46,0.17,1.1295,0.57,0.08,0.83,10
I,0.57,0.17,0.48,0.25,0.39,0.2035,0.56,9
F,0.6,0.48,0.34,0.13,0.4575,0.3,0.02,10
I,0.46,0.46,0.53,2.52,0.02,0.23,0.79,10
F,0.6,0.45,0.15,2.27,0.38,0.08,0.2775,9
F,0.57,0.465,0.57,1.06,0.465,0.2345,0.315,11
F,0.08,0.39,0.82,0.3,0.21,0.1,0.335,13
M,0.5,0.49,0.12,2.76,0.24,0.48,0.88,9
I,0.61,0.48,0.155,0.18,0.06,0.1985,0.57,10
I,0.31,0.5,0.11,1.19,0.507,0.01,0.12,11
I,0.61,0.18,0.43,0.22,0.469,0.09,0.16,12
M,0.61,0.45,1.04,1.0625,0.42,0.44,0.65,11
F,0.36,0.11,0.62,0.95,0.65,0.15,0.48,11
M,0.17,0.23,0.96,0.36,0.06,0.259,0.38,11
F,0.46,0.515,0.135,1.1215,0.545,0.2305,0.9,9
M,0.62,0.09,0.67,0.29,0.38,0.37,0.24,10
F,0.16,0.52,0.31,1.198,0.63,0.63,0.22,10
I,0.41,0.64,0.29,1.78,0.19,0.1865,0.29,9
M,0.62,0.48,0.38,1.3585,0.58,0.03,0.0,10
F,0.4,0.32,0.38,1.48,0.41,0.64,0.3,11
I,0.625,0.31,0.11,0.74,1.23,0.02,0.61,10
F,0.32,0.19,0.16,0.08,0.16,0.64,0.89,11
I,0.42,0.41,0.88,0.27,0.12,0.42,0.28,10
I,0.12,0.08,1.07,0.8765,0.456,0.67,0.39,10
F,0.45,0.38,0.57,2.64,0.01,0.27699999999999997,0.3885,10
M,0.59,0.28,0.13,1.52,0.4,0.74,0.15,9
F,0.4,0.16,0.13,1.04,0.5479999999999999,0.37,0.86,10
I,0.63,0.51,0.02,1.1885,1.45,0.27,0.69,7
I,0.69,0.485,1.01,1.3765,0.99,0.22,0.97,11
M,0.33,0.55,0.16,1.02,0.35,0.44,0.67,11
M,0.7,0.52,0.76,1.1795,0.25,0.02,0.97,10
F,0.635,0.13,0.19,2.21,0.593,0.36,0.27,8
M,0.2,0.08,0.9,1.2075,1.07,0.282,0.38,11
M,0.64,0.43,0.0,1.297,0.83,0.64,0.04,11
I,0.09,0.12,0.51,2.26,1.01,0.25,0.4395,11
I,0.33,0.37,0.68,1.95,0.65,0.2315,0.59,12
M,0.645,0.16,0.17,1.69,0.36,0.66,0.67,11
F,0.645,0.39,0.19,2.66,0.67,0.42,0.75,12
M,0.59,0.15,0.61,0.88,0.693,0.62,0.19,15
F,0.36,0.4,0.2,1.92,0.753,0.15,0.92,12
I,0.37,0.49,0.77,2.68,0.24,0.14,0.14,11
F,0.49,0.515,1.01,0.49,0.9,0.33,0.405,12
F,0.19,0.48,0.58,0.21,1.4,0.27,0.03,13
M,0.32,0.525,0.31,2.09,1.09,0.55,0.61,10
F,0.665,0.51,0.78,1.14,1.38,0.46,0.97,10
M,0.4,0.48,0.31,1.2565,0.21,0.55,0.9,9
F,0.12,0.26,0.91,2.69,0.5755,0.57,0.94,12
I,0.3,0.4,0.61,0.09,0.2,0.3025,0.54,9
I,0.56,0.49,0.29,1.4405,0.6595,0.16,0.425,9
