Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
F,0.08,0.53,0.1,1.18,0.071,0.051,0.51,9
F,0.465,0.355,0.125,0.5255,0.2025,0.34,0.145,13
M,0.54,0.19,0.17,0.879,0.59,0.20800000000000002,0.255,10
M,0.475,0.355,0.125,0.4625,0.18600000000000003,0.107,0.145,9
F,0.14,0.335,0.14,0.4565,0.1785,0.114,0.14,11
M,0.5,0.355,0.14,0.528,1.35,0.149,0.15,9
M,0.27,0.38,0.135,0.5835,0.2295,0.23,0.05,12
F,0.3,0.435,0.17,2.39,0.2875,0.1645,0.28,14
F,0.275,0.205,0.08,1.44,0.036000000000000004,0.0185,0.03,6
F,0.51,0.265,0.84,0.1855,0.0745,0.24,0.06,7
F,0.37,0.09,0.105,0.1,0.85,0.0585,0.0835,9
F,0.42,0.33,0.125,2.38,0.18600000000000003,0.11,0.145,10
M,0.35,0.31,0.09,0.198,0.0725,0.055999999999999994,0.06,10
M,0.395,0.305,0.21,0.04,1.07,0.75,0.096,9
I,0.325,0.3,0.08,0.0995,0.2,0.12,0.16,8
I,0.275,0.2,0.065,0.092,0.0385,0.0235,0.87,5
I,0.235,0.17,0.29,0.0625,0.023,0.013999999999999999,0.22,6
I,0.25,0.18,0.06,0.073,0.027999999999999997,0.17,0.0225,5
I,0.25,0.31,0.065,0.071,0.027000000000000003,0.0185,0.95,5
I,0.2,0.145,0.05,0.036000000000000004,0.0125,0.008,0.011000000000000001,4
F,0.585,0.47,0.5,2.1,0.3975,0.37,0.15,20
M,0.445,0.35,0.14,0.5905,0.2025,0.158,0.19,14
M,0.21,0.33,0.08,0.768,0.84,0.095,0.5,13
M,0.44,0.49,0.08,0.13,0.14400000000000002,0.1015,0.13,8
M,0.515,0.405,0.14,0.8505,0.312,0.146,0.19,17
F,0.52,0.28,0.14,0.82,0.276,0.66,0.9,11
M,0.5,0.39,0.13,0.7090000000000001,0.275,0.168,0.2,11
M,0.425,0.325,0.12,0.31,0.142,0.1065,0.105,9
M,0.51,0.63,0.67,0.8185,0.3025,0.32,0.02,16
F,0.37,0.47,0.08,0.22699999999999998,0.09300000000000001,0.22,0.27,8
M,0.54,0.42,0.13,0.8245,0.272,0.226,0.26,13
M,0.615,0.475,0.17,1.1825,0.474,0.2895,0.4,11
M,0.565,0.44,0.62,2.62,0.39299999999999996,0.55,0.375,20
M,0.645,0.515,0.175,1.6115,0.6745,0.384,0.385,14
F,0.615,0.47,0.175,1.2985,0.5135,0.34299999999999997,0.32,14
M,0.605,0.49,0.145,2.06,0.517,0.3285,0.31,14
F,0.59,0.455,0.165,1.161,0.38,0.2455,0.89,12
F,0.645,0.485,0.57,2.62,0.67,0.312,0.38,18
M,0.26,0.42,0.155,1.008,1.25,0.193,0.34,13
F,0.78,0.355,0.89,0.441,0.1525,0.1165,0.44,8
F,0.5,0.25,0.155,1.77,0.2025,0.69,0.67,14
I,0.11,0.425,0.145,0.7,0.38,0.1905,0.99,13
M,0.79,0.285,0.095,1.98,0.8,0.06,0.08,8
M,0.52,0.4,0.165,0.8565,0.56,0.201,0.81,12
M,0.81,0.33,0.175,0.8975,0.275,0.24100000000000002,0.275,14
M,0.46,0.36,0.61,0.6105,0.1955,0.107,0.235,14
I,0.355,0.15,0.04,0.1925,0.077,0.038,0.065,8
F,0.49,0.4,0.145,0.6635,0.76,0.65,0.62,13
F,0.63,0.51,0.185,0.15,0.5115,0.349,0.3065,11
M,0.5,0.385,0.145,0.7615,0.24600000000000002,0.33,0.204,14
M,0.49,0.39,0.135,0.5920000000000001,1.36,0.096,0.1835,15
F,0.6,0.325,0.115,0.39,0.163,0.087,0.58,7
F,0.515,0.395,0.165,0.7565,0.1905,0.19,0.3205,10
F,0.67,0.06,0.145,1.8,0.06,0.38,0.187,11
I,0.42,0.31,0.1,0.2865,0.115,0.0735,0.085,8
M,0.48,0.305,0.13,0.2935,0.62,0.0675,0.105,9
M,0.45,0.36,0.16,0.5670000000000001,0.174,0.1245,0.225,12
F,0.52,0.4,0.37,0.6245,0.215,0.2065,0.86,15
M,0.505,0.4,0.155,0.8415,0.2715,0.1775,0.285,12
I,0.495,0.4,0.14,0.7775,0.2015,0.18,0.04,15
I,0.54,0.41,0.145,0.9890000000000001,0.2815,0.213,0.01,19
F,0.37,0.39,0.125,0.6905,1.25,0.155,0.92,12
M,0.33,0.26,0.48,0.2,0.0625,0.05,0.07,9
I,0.285,0.54,0.21,0.109,0.044000000000000004,0.65,0.033,5
I,0.3,0.59,0.075,0.127,0.052000000000000005,0.24,0.0345,6
I,0.31,0.1,0.105,0.2885,0.11800000000000001,0.065,0.083,6
I,0.47,0.38,0.075,1.11,0.0745,0.04,0.0525,6
I,0.23,0.3,0.075,0.24,0.059000000000000004,0.51,0.044000000000000004,7
F,0.415,0.325,0.02,0.4665,0.2285,0.1065,0.114,7
I,0.415,0.06,0.105,1.42,0.01,0.0705,0.095,6
I,0.415,0.315,0.09,0.3625,0.175,0.23,0.09300000000000001,6
I,0.42,0.32,0.74,2.3,0.1745,0.05,0.54,8
I,0.425,0.31,0.57,0.365,0.159,0.0825,0.105,6
M,0.46,0.375,0.11,0.5,0.39,0.113,0.1505,8
F,0.12,0.15,0.27,1.1,0.259,0.1445,0.175,8
I,0.47,0.48,0.11,0.8,1.14,0.115,0.8,8
F,0.47,0.375,0.12,0.6015,0.2765,0.1455,0.135,8
I,0.475,0.365,0.12,0.53,0.2505,0.0975,0.1625,10
M,0.48,0.37,0.135,0.6315,0.3445,0.1015,0.56,7
M,0.16,0.4,0.13,0.7715,0.04,0.16,0.21100000000000002,8
I,0.505,0.49,1.08,2.62,0.66,0.142,0.172,7
M,0.525,0.13,0.19,0.872,0.4625,0.1725,0.19899999999999998,9
M,0.54,0.42,0.18,2.39,0.392,0.1455,0.2235,9
M,0.545,0.45,0.15,2.28,0.387,0.15,0.29,11
F,0.77,0.51,0.15,0.49,0.4475,0.2355,0.2485,9
I,0.64,0.46,0.18,1.145,0.48,0.27699999999999997,0.325,11
M,0.59,0.455,0.16,2.26,1.35,0.2215,0.292,9
M,0.59,0.13,0.16,1.262,0.5685,0.41,0.63,9
M,0.595,0.49,0.09,1.185,0.48200000000000004,0.2015,0.36,10
F,0.6,0.475,0.135,2.15,0.5885,0.191,0.3175,9
F,0.6,0.5,0.155,0.09,0.6235,0.04,0.35,8
F,0.6,0.18,0.165,1.1405,0.53,0.2,0.74,9
M,0.38,0.475,0.175,1.85,0.5395,0.275,0.41,10
F,0.625,0.49,0.8,0.02,0.06,0.63,0.33,10
M,0.63,0.5,0.185,1.3619999999999999,0.64,0.67,0.27,10
M,0.45,0.585,0.195,2.31,0.7225,0.331,0.47100000000000003,12
F,0.64,0.34,0.18,1.4995,1.31,0.314,0.431,11
F,0.71,0.545,0.165,2.28,0.6555,0.299,0.513,12
I,0.66,0.525,0.215,0.46,0.6725,0.3615,0.4065,11
M,0.66,0.535,0.2,1.791,0.733,0.318,0.54,15
F,0.18,0.18,0.205,0.67,0.713,0.358,0.4535,13
I,0.65,0.55,1.1,1.689,0.15,0.371,0.474,13
M,0.69,0.64,1.08,1.659,0.8715,0.2655,0.4395,9
F,0.74,0.53,0.34,2.0475,0.75,0.4195,0.6095,14
F,0.43,0.59,0.19,1.6015,0.7070000000000001,0.365,0.43,10
F,0.73,0.57,0.165,2.0165,1.0685,0.418,0.435,10
I,0.205,0.15,0.065,0.04,0.02,0.011000000000000001,0.013000000000000001,4
I,0.225,0.45,0.07,0.0565,0.07,0.013000000000000001,0.32,4
I,0.23,0.64,0.05,0.064,0.0215,0.0135,0.02,5
I,0.275,0.14,0.07,0.0875,0.0345,0.47,0.06,4
I,0.28,0.21,0.055,0.106,0.0415,0.0265,0.81,5
M,0.81,0.22,0.08,0.1315,0.34,0.024,0.03,5
I,0.5,0.22,0.07,0.126,0.0515,0.0275,0.43,6
I,0.31,0.225,0.63,0.155,0.065,0.037000000000000005,0.0365,6
I,0.4,0.235,0.07,0.149,0.057999999999999996,0.52,0.047,7
M,0.34,0.265,0.07,0.185,0.0625,0.22,0.07,7
I,0.37,0.29,0.08,0.2545,0.10800000000000001,0.0565,0.07,6
F,0.38,0.15,0.085,0.01,0.115,0.0405,0.37,6
M,0.39,0.295,0.1,0.27899999999999997,0.1155,0.059000000000000004,0.08,7
F,0.67,0.31,0.065,0.3205,0.14,0.41,0.08800000000000001,6
I,0.13,0.325,0.1,1.19,1.01,0.0715,0.095,7
I,0.44,0.335,0.11,0.3885,0.175,0.0835,0.111,7
I,0.44,0.345,0.115,0.545,0.26899999999999996,0.04,0.1305,6
I,0.44,0.325,1.13,0.4165,0.185,0.0865,0.79,6
M,0.44,0.355,0.12,0.04,0.231,0.42,0.125,7
I,0.45,0.6,0.125,0.4775,0.2235,0.35,0.55,6
I,0.45,0.4,0.12,0.34,0.2005,0.1065,0.82,8
F,0.455,0.35,0.12,0.4555,0.18,0.1045,0.1375,7
F,0.46,0.35,0.12,0.46,0.2025,0.1115,0.1165,6
I,0.62,0.345,0.12,0.4155,0.198,0.0885,0.45,7
I,0.57,0.345,0.115,0.4215,0.1895,0.102,0.111,6
I,0.465,0.355,0.11,0.474,0.1,0.1005,0.12,7
M,0.465,0.34,0.105,0.486,0.231,0.1035,0.1225,9
I,0.46,0.385,0.37,0.5735,0.311,0.1025,0.136,7
I,0.18,0.355,0.105,0.46799999999999997,0.201,0.12,0.41,8
M,0.48,0.24,0.32,1.03,1.48,0.1015,0.135,8
F,0.5,0.375,0.145,0.6215,0.24,0.166,0.1485,7
I,0.5,0.38,0.11,0.494,0.218,0.31,0.1325,7
I,0.505,0.385,0.12,0.6005,0.239,0.142,0.185,7
M,0.515,0.395,0.12,0.6459999999999999,0.3,0.1365,0.172,9
M,0.525,0.415,1.03,1.67,0.39399999999999996,0.18899999999999997,0.20199999999999999,7
M,0.525,0.425,0.125,0.812,0.4035,0.27,0.77,8
I,0.53,0.42,0.17,0.828,0.41,0.4,0.1505,6
I,0.53,0.11,0.14,0.6809999999999999,0.3095,0.1415,0.1835,6
F,0.53,0.405,0.15,0.889,0.57,0.2275,0.2,8
M,0.54,0.435,0.14,0.7345,0.33,0.1595,0.213,9
I,0.55,0.2,0.37,0.9640000000000001,1.43,0.159,0.215,8
F,0.59,0.425,0.14,0.963,0.8,0.22399999999999998,0.24,7
F,0.57,0.52,0.15,0.995,0.47,0.39,0.2505,9
F,0.57,0.435,0.14,0.8585,0.3905,0.196,0.2295,8
M,0.575,0.45,0.155,0.948,0.09,0.20600000000000002,0.259,7
F,0.58,0.445,0.145,0.888,1.16,0.17,0.51,8
F,0.585,0.45,0.16,1.86,1.07,0.22,0.82,8
M,0.59,0.45,0.14,1.046,1.19,0.263,0.263,7
M,0.595,0.47,0.155,0.11,0.542,0.72,0.31,9
M,0.595,0.465,1.12,1.0765,0.491,0.22,0.287,9
F,0.5,0.465,0.15,2.78,0.41200000000000003,0.2745,0.289,11
F,0.6,0.46,0.145,0.9325,0.3985,0.2245,0.248,8
F,0.6,0.46,0.4,1.38,0.95,0.27399999999999997,0.29,8
M,0.6,0.46,0.15,1.247,1.14,0.2735,0.29,9
F,0.61,0.48,0.15,1.1495,0.564,0.27399999999999997,0.14,8
F,0.615,0.4,0.16,1.1575,0.5005,0.2495,0.315,10
F,0.615,0.5,0.165,1.327,1.36,0.3015,0.58,10
M,0.615,0.34,0.155,1.2,0.5085,0.32,0.34,8
F,0.62,0.51,0.175,1.2705,0.5415,0.32299999999999995,0.3225,9
M,0.62,0.485,0.175,1.2155,0.545,0.253,0.33,10
I,0.62,0.475,0.16,1.3245,0.6865,0.233,0.81,9
M,0.625,0.48,0.17,2.75,0.6709999999999999,0.268,0.3385,10
F,0.625,0.49,0.165,1.127,0.47700000000000004,0.2365,0.3185,9
M,0.11,0.61,0.175,1.62,0.4485,0.2165,0.74,8
F,0.63,0.495,0.23,1.4255,0.659,0.54,0.38,11
F,0.63,0.495,0.145,1.71,0.5455,0.43,0.2885,9
M,0.38,0.48,0.165,1.286,1.18,0.271,0.46,8
F,0.635,0.495,0.18,1.98,0.617,0.317,0.37,11
F,0.635,0.495,0.195,1.297,0.556,0.2985,0.56,11
M,0.645,0.49,0.16,1.251,0.5355,0.74,0.3165,9
F,0.645,0.5,0.175,0.46,0.6735,0.3755,0.3775,12
F,0.65,0.64,0.185,1.4415,0.741,0.2955,0.95,9
M,0.67,0.52,0.19,1.6385,0.8115,0.369,0.391,9
F,0.69,0.545,0.205,1.933,1.3,0.429,0.498,13
M,0.32,0.54,0.185,1.71,0.7725,0.42,0.83,8
F,0.695,0.55,0.155,1.8495,0.98,0.442,0.42,10
F,0.61,0.525,0.74,1.742,0.696,0.5,0.2,12
F,0.7,0.575,0.68,1.7975,0.7295,0.3935,0.5165,13
F,0.28,0.56,0.205,2.381,0.9915,0.5005,0.34,10
F,0.765,0.585,0.18,2.71,1.128,0.01,0.5335,12
M,0.77,0.6,0.215,2.1945,1.0515,0.48200000000000004,0.584,10
I,0.61,0.43,0.05,2.2,0.92,0.01,0.015,4
I,0.275,0.46,0.27,0.1055,0.495,0.019,0.0315,5
I,0.81,0.21,0.15,0.1045,0.64,0.6,0.43,5
I,0.33,0.24,0.075,0.163,0.66,0.033,0.048,6
I,0.355,0.285,0.095,0.2275,0.0955,0.09,0.0715,6
I,0.375,0.48,0.1,0.21899999999999997,0.0925,0.038,0.075,6
I,0.415,0.315,0.22,0.3645,0.1765,0.0795,0.47,8
I,0.425,0.33,0.115,0.3265,0.1315,0.24,0.10300000000000001,6
I,0.425,0.34,0.03,0.3515,1.3,0.08199999999999999,0.18,7
I,0.19,0.32,0.96,1.42,0.1635,0.08,0.28,7
F,0.44,0.34,0.1,0.11,0.209,0.38,0.10300000000000001,7
I,0.44,0.335,0.115,0.42,0.17300000000000001,0.0765,0.113,7
M,0.46,0.345,0.11,0.84,0.1525,0.057999999999999996,0.14,7
I,0.35,0.37,0.85,0.5335,0.2645,0.10800000000000001,0.1345,6
I,0.465,0.355,0.105,0.442,0.2085,0.08,0.1185,7
F,0.475,0.365,0.1,0.1315,1.23,0.0875,0.12300000000000001,7
I,0.475,0.375,0.115,0.5,0.233,0.11900000000000001,0.1455,7
F,0.485,0.375,0.01,0.5535,0.266,0.55,0.157,8
I,0.49,0.375,0.125,0.5445,0.27899999999999997,0.115,0.13,8
M,0.49,0.38,0.11,0.5539999999999999,0.12,0.1005,0.76,8
F,0.6,0.38,0.12,0.512,0.233,0.1205,0.37,7
I,0.5,0.39,0.125,0.583,0.294,0.132,0.1605,8
M,0.5,0.38,0.12,0.5765,0.273,0.135,0.145,9
M,0.505,0.51,0.48,0.6,0.377,0.149,0.17800000000000002,7
I,0.51,0.395,0.155,0.5395,1.04,0.1085,0.48,8
I,0.51,0.385,0.15,0.625,0.3095,0.11900000000000001,0.98,8
M,0.515,0.4,0.125,1.5,0.265,0.1175,0.168,9
F,0.08,0.395,0.56,0.633,1.39,0.35,0.175,9
F,0.545,0.43,0.14,0.8320000000000001,0.4355,0.17,0.201,9
M,0.545,0.57,0.36,2.65,0.3745,0.48,0.205,7
M,0.545,0.1,0.94,1.78,0.40299999999999997,0.68,0.66,7
I,0.545,0.4,0.14,0.778,0.368,0.215,0.18,9
I,0.55,0.42,0.89,0.636,0.294,0.14400000000000002,0.34,8
M,0.55,0.44,0.135,0.8435,0.434,0.1995,0.185,8
I,0.31,0.425,0.13,0.648,0.2835,0.133,0.63,8
M,0.565,0.43,0.07,0.784,0.3495,0.1885,0.213,9
M,0.57,0.22,0.18,0.9079999999999999,0.4015,0.217,0.255,9
I,0.57,0.45,0.92,1.02,0.546,0.12,0.25,9
F,0.57,0.43,0.16,0.8109999999999999,0.96,0.3,0.2285,9
F,0.575,0.48,0.15,0.897,0.4235,0.1905,0.248,8
M,0.58,0.455,0.13,0.852,0.82,0.1725,0.225,8
F,0.65,0.45,0.15,0.938,0.467,0.203,0.225,7
F,0.585,0.435,0.14,0.6955,0.3085,0.129,0.2245,8
M,0.59,0.47,0.15,0.861,0.413,0.16399999999999998,0.249,8
M,0.59,0.46,0.88,1.004,0.496,0.2165,0.19,9
F,0.59,0.46,0.16,0.4,1.18,0.2615,0.87,8
M,0.595,0.29,0.15,0.21,0.5415,0.66,0.265,8
M,0.595,0.47,0.165,0.12,0.4915,0.2325,0.3345,9
M,0.595,0.46,0.14,0.97,0.97,0.2255,0.22699999999999998,9
M,0.15,0.49,0.21,2.7,1.005,0.419,0.491,10
F,0.68,0.48,0.18,2.58,0.4505,0.41,0.5,10
F,0.615,0.46,0.15,1.055,0.5429999999999999,0.24600000000000002,0.2345,9
M,0.28,0.45,0.15,1.198,0.7070000000000001,0.2095,0.19,7
I,0.5,0.47,0.155,1.71,0.5885,0.209,0.24600000000000002,9
I,0.615,0.475,0.175,2.08,0.4635,0.3095,0.2725,10
M,0.62,0.49,0.155,1.1,0.505,0.22,0.31,9
M,0.62,0.29,0.15,1.1015,0.4965,0.243,0.305,10
M,0.625,0.495,0.185,1.3835,0.7105,0.3005,0.66,11
F,0.43,0.49,0.155,2.12,0.484,0.27699999999999997,0.2,9
M,0.625,0.39,0.145,1.085,0.4645,0.2445,0.327,10
M,0.63,0.505,0.15,0.22,0.6325,0.2465,0.71,11
M,0.41,0.51,0.175,1.3415,0.6575,0.262,0.375,10
M,0.63,0.465,0.92,1.0270000000000001,0.71,0.188,0.17600000000000002,8
M,0.645,0.515,0.16,1.1845,0.506,0.311,1.0,9
I,0.645,0.53,0.15,1.192,0.6055,0.2595,0.285,9
F,0.63,0.52,0.18,1.285,0.5775,0.35200000000000004,0.72,9
M,0.43,0.515,0.39,1.1805,0.5235,0.28300000000000003,0.3275,9
M,0.65,0.52,0.175,1.2655,0.615,0.2775,0.336,9
F,0.2,0.61,0.88,1.2895,0.39,0.2765,0.344,10
M,0.65,0.39,0.155,1.4069999999999998,0.7215,0.298,0.81,9
F,0.65,0.49,0.155,1.122,0.61,0.228,0.3055,9
M,0.66,0.515,0.165,1.4465,0.6940000000000001,0.298,0.3755,10
I,0.665,0.64,0.165,0.55,0.5985,0.3175,0.36,9
I,0.67,0.5,0.81,1.2690000000000001,0.5760000000000001,0.2985,0.35100000000000003,11
M,0.67,0.51,0.31,0.42,0.9259999999999999,0.27,0.3935,13
M,0.675,0.55,0.19,1.551,0.7105,0.3685,0.17,13
M,0.68,0.54,0.165,1.4775,0.99,0.27899999999999997,0.406,11
F,0.68,0.53,0.18,2.44,0.7635,0.3115,0.9,11
M,0.7,0.525,0.85,1.7585,0.8745,0.3615,0.47,10
M,0.7,0.55,0.2,0.47,0.66,0.306,0.4405,13
F,0.725,0.07,0.19,1.7315,0.83,0.75,0.37,11
M,0.725,0.55,0.2,1.51,0.8735,0.4265,0.5085,9
M,0.735,0.57,0.83,1.88,0.9095,0.387,0.488,11
F,0.74,0.25,0.22,2.012,0.8915,0.5265,0.47100000000000003,12
M,0.75,0.555,0.215,2.201,1.0615,0.5235,0.27,11
I,0.19,0.14,0.03,2.13,0.53,0.005,0.35,3
I,0.21,0.24,0.045,2.67,0.0135,0.008,0.16,4
M,0.25,0.51,1.02,0.0635,0.0275,0.008,0.02,4
I,0.29,0.215,0.9,0.0985,0.0425,0.61,0.5,5
I,0.335,0.61,0.08,0.16699999999999998,0.0675,0.0325,0.53,6
I,0.34,0.245,0.085,0.6,0.1005,0.038,0.053,6
I,0.345,0.255,0.095,0.183,0.075,0.0385,0.39,6
I,0.08,0.255,0.08,0.187,0.95,0.0505,0.057999999999999996,7
I,0.2,0.26,0.08,1.31,0.7,0.34,0.06,5
I,0.18,0.275,0.95,1.56,0.096,0.0395,0.69,7
I,0.42,0.29,0.14,0.3,0.73,0.54,0.0825,8
I,0.375,0.47,0.44,1.82,0.095,0.0545,0.73,7
I,0.385,0.3,0.125,0.34299999999999997,1.38,0.47,0.77,7
F,0.385,0.285,0.085,2.65,0.1215,0.0445,0.068,8
I,0.395,0.32,0.1,1.99,0.149,0.63,0.09,8
I,0.4,0.305,0.1,0.97,0.17600000000000002,0.0625,0.37,7
I,0.41,0.305,0.1,0.271,0.0965,0.061,0.091,7
F,0.37,0.31,0.03,0.91,0.41600000000000004,0.53,0.89,8
I,0.405,0.305,0.61,0.268,0.1145,0.65,0.085,7
I,0.405,0.3,0.78,0.2885,0.61,0.0635,0.0765,6
I,0.59,0.315,0.1,0.3,0.124,0.0575,0.1,8
I,0.23,0.325,0.11,0.326,0.1325,0.075,1.0,8
I,0.415,0.335,0.1,2.14,0.16899999999999998,0.067,0.105,7
F,0.42,0.325,0.115,0.314,0.1295,0.0635,0.1,8
I,0.42,0.315,0.11,2.5,0.1855,0.59,0.1015,8
I,0.41,0.34,0.11,0.3645,0.159,0.0855,0.105,7
F,0.445,0.36,0.11,0.4235,0.182,0.0765,0.14,9
M,0.45,0.325,0.115,0.4305,0.2235,0.0785,0.1155,8
I,0.58,0.42,1.02,0.3505,0.1615,0.0625,0.44,7
M,0.455,0.34,0.115,0.486,0.261,0.0655,0.1315,8
I,0.46,0.17,0.1,1.73,1.07,0.077,0.12300000000000001,8
I,0.46,0.345,0.105,0.415,0.187,0.087,0.11,8
F,0.475,0.355,0.115,0.5195,0.27899999999999997,0.08800000000000001,0.1325,7
M,0.48,0.375,0.12,1.48,0.2535,0.128,0.172,11
I,0.485,0.3,0.125,0.23,0.2215,0.11800000000000001,0.16,8
F,0.485,0.365,0.53,0.4475,0.1895,0.0925,0.2305,8
I,0.42,0.365,0.125,0.5585,1.2,0.126,0.1615,10
M,0.505,0.37,0.125,0.596,0.245,0.73,0.21,9
I,0.505,0.38,0.135,0.5385,0.2645,0.095,0.165,9
I,0.41,0.43,0.145,0.08,0.3985,0.14,0.1805,8
I,0.45,0.395,0.12,0.516,0.2015,0.27,0.162,9
M,0.515,0.41,0.14,0.7355,1.04,0.26,0.2,7
I,0.44,0.39,0.11,0.531,0.2415,0.07,0.1,8
I,0.525,0.385,0.13,0.607,0.2355,0.125,0.195,8
F,0.32,0.415,0.15,0.7055,0.32899999999999996,0.63,0.19899999999999998,10
F,0.525,0.4,0.13,0.6445,0.345,0.1285,0.18,8
I,0.525,0.375,0.12,0.6315,0.3045,0.114,0.19,9
F,0.56,0.43,0.03,2.19,0.1,0.16899999999999998,0.245,10
M,0.48,0.44,0.15,0.9475,0.366,0.239,0.275,8
I,0.55,0.43,0.145,1.53,0.3025,0.152,0.225,10
I,0.55,0.425,0.145,0.71,0.4325,0.171,0.23600000000000002,10
I,0.55,0.42,0.155,1.26,0.495,0.35,0.205,9
I,0.55,0.425,0.05,0.6559999999999999,1.28,0.17,0.203,10
I,0.55,0.52,0.15,0.9359999999999999,0.48100000000000004,0.174,0.19,9
I,0.555,0.435,0.145,1.75,0.42,0.1,0.24,11
F,0.555,0.445,0.175,1.1465,0.551,0.52,0.2785,8
I,0.59,0.44,0.51,0.825,0.402,0.139,0.245,10
I,0.56,0.435,0.135,0.72,1.14,0.10300000000000001,0.251,11
I,0.565,0.43,0.15,0.8215,0.332,0.1685,0.29,11
F,0.57,0.445,0.155,1.0170000000000001,0.5265,0.2025,0.78,10
F,0.54,0.435,0.19,0.8975,0.4115,0.2325,0.23,9
M,0.58,0.44,0.175,1.87,1.09,0.2705,0.83,10
F,0.58,0.465,0.145,0.9865,0.24,0.2155,0.25,11
F,0.58,0.425,0.15,0.8440000000000001,0.3645,0.185,0.2705,9
I,0.585,0.38,0.145,0.8465,0.33899999999999997,0.16699999999999998,0.79,10
F,0.585,0.465,0.165,0.885,0.4025,0.1625,0.68,10
I,0.38,0.15,0.145,0.38,0.2895,0.1345,0.22,9
M,0.585,0.455,0.13,0.8755,0.41100000000000003,0.04,0.225,8
M,0.59,0.47,0.145,0.9235,0.4545,0.17300000000000001,0.254,9
M,0.75,0.475,0.14,0.977,0.4625,0.2025,0.275,10
M,0.595,0.475,0.14,1.0305,0.4925,0.13,0.278,10
M,0.6,0.48,0.09,1.05,0.457,0.2685,0.28,8
M,0.6,0.495,0.185,0.09,0.5055,0.2635,0.36700000000000005,11
M,0.6,0.45,0.145,2.35,0.4325,0.155,0.24,9
M,0.6,0.51,1.12,2.45,0.6095,0.2745,0.315,9
M,0.61,0.48,0.185,1.3065,0.76,0.69,0.29,10
F,0.61,0.45,0.13,0.8725,0.86,0.1715,0.272,11
F,0.615,0.61,0.29,0.22,0.4935,0.201,0.2745,10
F,0.62,0.46,0.14,1.45,0.6005,0.2195,0.68,9
F,0.62,0.48,0.165,1.0125,0.5325,0.4365,0.324,10
M,0.73,0.5,0.14,1.0959999999999999,0.62,0.0,0.26,10
M,0.625,0.49,0.165,1.205,0.5175,0.3105,0.3465,10
M,0.63,0.505,0.175,1.2209999999999999,0.29,0.5,0.34,12
F,0.63,0.475,0.155,1.0005,0.452,0.252,0.67,10
F,0.63,0.47,0.15,1.1355,0.539,0.2325,0.3115,12
M,0.63,0.33,0.58,1.85,0.4935,0.21,0.465,10
M,0.64,0.505,0.155,1.1955,0.5565,0.21100000000000002,0.34600000000000003,11
M,0.81,0.08,0.15,0.49,0.66,0.222,0.3175,10
M,0.27,0.495,0.17,1.139,0.5395,0.282,0.17,10
F,0.64,0.495,0.17,1.2265,1.33,0.377,0.2875,11
M,0.12,0.515,0.08,1.042,0.515,0.1755,0.175,10
M,0.65,0.52,0.155,1.94,0.17,0.28800000000000003,0.365,9
M,0.65,0.51,0.175,1.446,0.6485,0.32,0.45,12
I,0.72,0.505,0.19,1.4045,0.6255,0.3375,0.57,9
F,0.69,0.525,0.2,1.463,0.6525,0.41,0.42200000000000004,11
F,0.25,0.525,0.17,0.86,0.8365,0.35200000000000004,0.475,9
M,0.7,0.54,0.205,1.74,1.35,0.373,0.4865,13
F,0.705,0.59,0.205,2.64,0.8265,0.41700000000000004,0.461,9
M,0.71,0.565,0.2,1.601,0.13,0.321,0.02,11
M,0.2,0.55,0.205,2.165,1.1055,0.525,0.40399999999999997,10
M,0.725,0.57,0.19,2.3305,1.253,0.541,0.52,9
I,0.24,0.17,0.08,0.0545,0.62,0.07,0.0155,5
I,0.255,0.195,0.055,0.0725,0.0285,0.017,0.22,4
I,0.275,0.2,0.055,0.6,1.4,0.021,0.026000000000000002,4
M,0.19,0.235,0.09,0.183,1.2,0.0335,0.042,7
M,0.325,0.24,0.04,0.1525,1.01,0.0645,0.043,6
I,0.33,0.225,0.075,0.187,0.0945,0.0395,0.0425,7
I,0.36,0.27,0.09,0.23199999999999998,0.6,0.0435,0.055999999999999994,8
I,0.375,0.21,0.095,0.196,0.085,0.042,0.06,5
I,0.375,0.285,0.09,0.2545,0.11900000000000001,0.0595,0.0675,6
I,0.39,0.34,0.09,0.2625,0.11699999999999999,0.054000000000000006,0.077,7
I,0.45,0.335,0.105,0.36200000000000004,0.78,0.0795,0.1095,7
I,0.455,0.41,0.105,0.4445,0.213,0.107,0.1115,7
I,0.46,0.365,0.115,1.37,0.2365,0.58,0.12300000000000001,7
M,0.495,0.375,0.12,0.589,0.3075,0.1215,0.1405,8
I,0.28,0.365,0.13,0.5945,0.309,0.1085,0.1535,9
I,0.5,0.55,0.12,0.529,0.2235,0.12300000000000001,0.16,8
M,0.52,0.4,0.92,0.872,0.4515,0.1615,0.1985,9
I,0.52,0.5,0.145,1.3,1.09,0.61,0.1895,7
F,0.525,0.32,0.135,0.8435,0.4325,0.18,0.43,9
I,0.535,0.405,0.14,0.818,0.402,0.08,0.18899999999999997,7
F,0.54,0.1,0.14,0.47,0.68,0.1805,0.21,9
F,0.54,0.415,0.94,0.8115,0.65,0.1875,0.2035,9
I,0.57,0.53,0.13,0.05,0.3695,0.1745,0.1965,8
M,0.57,0.42,0.14,1.28,0.41600000000000004,0.165,0.25,8
