type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
white,15.45,1.06,0.29,30.89,0.025,225.89,124.0,0.9916200000000001,3.15,1.1,12.8,7
red,13.27,0.27,0.25,14.44,0.03,18.0,117.0,1.02,3.33,1.65,13.0,6
white,9.16,0.41,0.58,51.41,0.28,41.0,192.0,1.0,3.61,0.59,13.23,7
red,6.5,0.68,0.93,1.7,0.37,41.0,193.0,1.02,2.72,0.53,10.14,6
white,15.39,0.38,0.25,12.1,0.58,87.63,135.0,1.0,3.81,1.55,10.13,5
red,9.44,1.42,0.7,4.5,0.5,249.87,218.92,1.0,3.4,1.27,12.72,7
white,6.1,0.24,0.26,1.7,0.033,14.16,134.0,1.03,2.75,0.81,8.22,7
white,5.6,0.13,0.21,8.0,0.59,67.67,336.12,0.99,3.54,0.42,11.47,6
red,4.75,0.16,0.31,39.98,0.025,162.25,124.0,0.9916200000000001,3.64,0.97,9.3,7
white,10.94,0.11,0.27,59.4,0.044000000000000004,244.29,128.78,1.03,3.92,1.74,9.05,6
white,7.96,0.65,0.87,8.6,0.32,45.0,309.54,1.0,3.17,0.67,9.29,6
white,10.4,0.84,0.41,60.61,0.57,212.15,9.46,1.03,3.16,0.71,9.4,6
red,15.67,1.03,0.39,37.38,0.048,102.66,132.62,0.991,3.3,0.91,11.4,6
white,6.8,0.76,0.25,8.6,0.34,157.82,104.0,1.02,2.87,0.37,9.9,6
white,7.3,1.5,0.1,14.6,0.048,73.0,238.94,0.9986299999999999,3.52,0.71,8.84,6
white,3.98,1.24,0.41,17.17,0.27,44.6,65.48,1.03,3.04,0.39,14.42,5
white,3.98,0.83,0.32,3.7,0.31,182.56,76.0,0.9917299999999999,2.9,0.57,14.81,7
white,6.7,0.46,1.17,4.49,0.048,108.45,46.31,0.99455,3.91,1.18,13.4,7
white,7.77,0.28,0.34,18.61,0.35,236.69,189.23,1.03,3.12,1.98,13.39,7
white,8.0,1.43,0.2,21.12,0.07,3.0,397.36,1.01,2.9,0.72,9.71,5
white,6.7,1.56,0.34,8.9,0.17,32.0,149.73,0.99455,3.15,1.01,11.0,7
white,6.0,0.95,0.35,23.16,0.53,44.33,144.0,0.98944,3.74,0.42,8.49,7
white,6.4,0.54,0.49,5.8,0.053,25.0,297.8,0.99,3.31,0.98,13.89,6
white,6.4,0.91,0.44,5.8,0.31,25.0,120.0,1.0,3.01,1.06,14.43,6
red,13.45,0.24,0.49,5.8,0.053,25.0,353.75,0.99,3.18,0.89,10.5,6
white,10.62,0.38,0.57,1.0,0.19,21.0,32.88,1.02,2.98,0.4,9.5,5
red,5.35,1.28,0.44,60.66,0.07,25.0,175.6,0.99782,3.07,0.61,9.2,6
red,13.44,0.85,1.12,22.99,0.047,40.0,117.0,1.02,3.07,1.98,13.38,6
red,6.5,0.38,0.0,12.04,0.042,33.0,148.91,0.99,3.33,0.86,12.3,7
white,6.8,0.14,0.7,1.5,0.07,40.0,362.95,0.99111,2.96,0.72,14.66,6
white,5.4,0.77,0.32,2.5,0.08,189.52,384.4,1.01,3.75,0.32,12.6,6
white,6.4,0.25,0.57,1.0,0.062,21.0,122.0,0.9923799999999999,3.36,0.68,9.27,5
white,9.99,1.06,0.48,11.24,0.2,239.7,186.06,1.01,3.07,0.45,9.83,6
red,6.45,1.52,0.96,5.9,0.054000000000000006,262.89,79.85,0.9938,3.79,0.57,11.4,6
white,7.2,0.22,0.98,5.15,0.39,39.0,180.49,0.9914299999999999,2.8,0.6,12.43,6
white,5.72,0.54,0.29,40.46,0.040999999999999995,37.0,144.0,0.98944,2.93,1.34,9.11,7
white,11.84,1.09,0.68,5.8,0.48,25.0,120.0,1.02,3.01,0.98,12.55,6
red,10.44,0.46,1.36,55.71,0.051,25.64,204.99,1.04,3.01,0.56,9.8,6
white,6.97,0.18,1.36,18.0,0.41,56.0,183.0,1.0003799999999998,2.98,0.98,8.5,6
white,8.83,0.14,0.12,4.8,0.054000000000000006,6.0,117.57,1.01,3.16,1.77,13.41,5
red,9.87,0.8,0.44,8.5,0.5,45.0,363.52,0.99626,3.76,1.94,9.78,5
white,5.9,1.51,0.24,19.49,0.037000000000000005,30.23,86.07,0.9907600000000001,3.48,1.52,11.4,6
red,7.68,0.18,1.0,18.0,0.37,56.0,183.0,1.0,2.98,1.99,8.5,6
white,9.86,0.32,0.12,54.8,0.26,6.0,358.52,0.99424,3.16,0.37,9.3,5
white,12.19,0.18,0.1,33.64,0.13,262.25,91.0,1.03,3.06,0.91,8.3,4
white,7.0,0.23,0.89,29.36,0.24,91.91,183.33,1.02,3.04,1.4,8.92,5
white,7.2,0.4,0.22,21.28,0.055,146.37,151.0,1.03,3.2,0.54,9.2,5
white,13.96,0.19,0.37,14.92,0.033,175.95,151.0,1.01,3.28,0.79,11.46,6
white,6.0,0.28,0.16,4.1,0.2,8.79,329.45,0.99126,3.67,1.6,12.6,6
red,10.54,0.32,0.83,13.75,0.42,137.83,42.54,1.03,3.75,0.6,8.64,6
white,14.62,0.19,0.37,13.1,0.033,39.62,307.37,0.99726,3.18,0.79,12.67,6
red,6.12,0.26,0.33,10.53,0.052000000000000005,216.43,185.36,0.9930399999999999,3.74,0.54,10.53,5
white,5.9,0.6,0.35,54.21,0.028999999999999998,37.0,210.42,1.04,3.2,0.68,9.3,6
red,6.38,1.0,0.5,51.32,0.31,193.74,139.0,0.99,3.49,0.46,9.59,6
red,14.18,0.62,1.6,2.74,0.41,30.0,209.67,0.9904700000000001,3.11,1.87,13.17,5
white,8.26,0.89,0.84,62.38,0.06,15.0,329.56,0.9924,3.22,0.94,9.5,5
red,6.8,0.27,1.32,58.97,0.16,279.54,116.0,0.9989,3.07,1.01,9.2,5
white,11.61,0.26,0.74,5.7,0.19,184.32,25.5,0.9933799999999999,3.13,1.45,13.35,6
red,7.57,1.12,0.22,17.8,0.034,176.87,192.85,0.99,3.07,0.53,9.2,5
white,6.21,0.2,0.1,30.72,0.032,53.0,172.0,1.01,3.04,0.58,8.88,6
white,7.6,0.73,1.19,14.86,0.040999999999999995,40.0,322.74,1.03,3.57,0.48,9.9,5
white,15.03,0.34,1.58,57.97,0.044000000000000004,43.0,74.07,0.9928600000000001,3.99,0.67,9.9,5
white,3.98,0.54,0.57,64.73,0.06,15.0,354.14,0.9924,2.87,0.98,9.5,5
white,13.07,1.1,1.33,20.92,0.46,158.5,109.0,1.0,3.86,1.97,10.1,4
white,15.16,0.83,0.89,1.6,0.052000000000000005,202.35,276.5,1.0,3.99,1.78,9.4,5
white,6.2,0.72,1.19,12.43,0.09,45.0,236.02,1.02,3.23,1.07,12.17,5
white,14.58,0.16,1.31,21.95,0.02,25.0,135.0,0.9984,3.35,0.43,8.24,7
white,7.41,0.16,1.56,41.47,0.05,160.93,44.71,0.9984,3.85,1.09,8.99,7
white,7.4,1.43,0.7,49.05,0.17,84.01,174.25,0.9984,3.32,0.43,11.2,7
red,7.4,1.02,1.01,15.5,0.06,248.24,135.0,0.99,3.14,0.88,10.22,7
white,7.2,0.68,1.29,37.19,0.44,226.67,169.24,1.03,2.94,1.06,10.48,7
white,6.32,0.25,0.35,13.5,0.32,189.0,118.0,0.99546,3.0,0.94,9.97,6
red,6.9,0.81,0.71,50.19,0.33,189.44,37.45,0.99546,3.28,0.89,9.63,6
white,8.41,0.16,0.36,1.3,0.034,207.05,362.73,1.0,3.0,0.99,14.65,6
red,10.94,0.16,1.47,29.76,0.45,217.91,9.99,1.02,3.66,1.75,10.54,7
white,6.8,0.3,0.1,16.3,0.35,22.0,102.31,1.0,2.96,1.42,14.09,6
red,11.17,1.11,1.61,18.9,0.053,99.22,102.5,1.01,3.55,0.64,9.42,5
white,14.32,0.11,0.27,15.5,0.14,25.0,308.51,1.04,2.9,0.43,11.78,7
white,6.31,1.38,1.07,17.55,0.05,33.0,154.0,0.99971,3.47,0.5,9.09,7
white,7.63,0.3,0.27,65.2,0.15,218.49,97.0,1.0,4.01,0.38,11.7,6
white,12.81,0.82,0.18,62.01,0.56,25.0,413.74,0.99565,2.72,1.11,10.7,5
white,6.6,1.22,1.48,1.9,0.53,38.0,110.0,1.04,3.04,0.54,11.45,6
white,8.9,0.65,0.15,13.5,0.33,258.32,351.89,0.99546,3.25,0.63,8.83,6
white,11.05,1.35,0.36,45.39,0.24,9.3,8.29,1.01,2.75,0.58,11.3,6
red,3.86,1.23,0.12,49.56,0.46,20.0,28.33,1.02,3.19,1.12,10.0,5
white,6.4,0.41,0.18,4.38,0.048,20.0,346.25,1.03,2.88,0.81,9.09,5
white,7.4,0.25,0.6,1.9,0.17,220.63,301.7,0.99,3.15,1.48,10.57,6
red,6.87,0.17,0.13,22.64,0.19,199.93,110.11,1.02,3.07,0.86,13.65,5
red,5.35,0.22,0.21,1.6,0.032,80.77,242.48,1.0,3.31,0.42,12.5,5
white,7.49,0.7,0.26,3.06,0.54,152.31,159.91,0.9930200000000001,3.88,0.76,12.9,8
white,11.52,0.44,1.04,8.4,0.46,242.22,270.95,1.0,3.23,0.43,9.08,6
white,6.9,0.77,0.28,13.54,0.16,22.0,166.0,0.9950600000000001,2.72,1.97,10.6,5
white,13.71,0.33,0.27,49.46,0.057,60.0,160.0,0.9925700000000001,3.16,0.82,11.8,6
white,15.67,0.4,0.97,12.2,0.46,259.58,133.0,0.9952,3.88,0.37,14.82,6
white,6.2,0.28,0.75,61.31,0.048,242.49,91.33,1.02,3.8,1.97,9.9,5
white,13.25,0.81,0.32,1.3,0.19,23.0,76.0,0.9903,3.34,0.3,11.73,6
white,13.09,0.95,0.38,31.8,0.33,221.76,158.73,0.9970600000000001,3.77,0.82,11.02,7
white,4.07,0.09,0.16,12.16,0.26,163.2,107.0,0.99398,3.19,1.21,8.5,5
white,5.58,1.32,0.09,58.76,0.35,15.0,269.06,0.9958799999999999,3.13,1.52,10.73,4
red,9.81,0.25,0.26,8.67,0.049,52.5,284.34,1.0,3.28,0.45,9.4,6
white,7.4,0.37,1.65,9.6,0.44,221.86,439.91,1.04,3.13,1.83,10.4,5
white,10.25,0.25,0.21,27.17,0.48,106.47,76.16,1.0,3.3,0.59,12.63,6
white,5.8,0.23,0.21,65.12,0.28,123.26,110.0,0.9913799999999999,3.71,1.79,12.61,6
white,7.29,0.96,0.28,7.8,0.55,18.74,91.0,1.03,3.47,1.49,10.79,6
red,5.7,0.83,0.27,10.8,0.05,133.67,23.26,1.0,3.55,0.56,9.8,6
red,12.47,0.47,0.26,12.5,0.34,52.5,291.27,1.02,3.08,0.45,14.04,6
white,13.72,0.49,0.35,16.19,0.12,279.91,275.17,0.9943200000000001,3.54,0.53,10.63,6
white,6.06,0.3,1.0,34.17,0.04,61.42,41.16,1.02,3.28,0.44,13.39,5
white,4.79,0.33,1.02,22.24,0.048,286.86,96.0,1.0,2.75,1.03,11.5,8
white,5.74,0.97,0.29,5.59,0.048,14.0,208.3,1.03,3.12,0.6,10.19,6
white,14.46,0.2,0.4,1.1,0.03,260.48,207.45,1.01,3.03,0.38,9.2,6
white,13.7,0.21,0.42,1.1,0.11,212.96,189.51,1.03,3.86,1.3,9.0,6
white,7.3,1.53,0.27,14.66,0.047,16.0,79.0,0.99,3.68,0.46,13.65,6
red,13.38,0.27,0.24,10.07,0.02,199.91,252.99,1.02,3.15,0.49,11.45,6
white,10.06,1.28,0.3,64.67,0.43,151.25,30.88,1.0,2.86,1.86,8.9,6
white,3.97,0.55,0.59,7.9,0.07,21.0,130.17,1.01,3.97,0.36,13.75,6
white,15.56,0.5,0.51,50.05,0.47,19.0,64.06,0.9931399999999999,2.96,1.09,9.2,6
white,6.6,1.17,1.38,10.7,0.16,6.57,193.79,1.0,2.76,1.51,9.0,6
red,13.23,0.3,0.28,8.42,0.03,29.0,97.15,1.03,3.09,1.62,12.8,7
white,6.6,0.41,0.89,9.57,0.45,20.0,103.0,1.04,3.08,0.57,12.43,6
white,8.0,0.25,1.61,20.78,0.37,13.0,147.29,1.04,3.08,1.49,9.5,5
white,6.4,0.14,0.54,7.9,0.057,164.95,377.24,1.04,3.85,0.36,9.3,6
white,6.6,0.3,1.54,6.72,0.06,126.81,406.73,0.9929899999999999,3.22,0.38,13.91,5
white,9.42,0.69,0.65,24.37,0.08,142.85,112.0,1.01,3.78,0.46,12.9,6
white,6.3,0.29,0.23,10.02,0.037000000000000005,54.91,99.0,0.9952799999999999,3.08,0.38,12.78,6
white,6.9,0.37,0.23,15.2,0.057,95.14,166.0,1.02,3.61,1.15,10.0,5
white,5.16,1.16,0.33,15.39,0.17,54.0,166.0,0.9956799999999999,3.23,1.63,10.0,5
red,7.2,0.31,1.26,4.1,0.03,22.0,86.0,0.9906200000000001,3.5,0.38,10.04,7
white,10.96,0.45,0.68,26.61,0.15,17.0,80.0,1.0,3.78,1.37,9.27,7
white,8.3,0.3,0.45,1.4,0.039,214.05,263.86,0.99059,3.49,0.47,8.3,7
white,9.33,0.23,0.56,0.9,0.4,135.2,154.79,1.0,3.16,0.62,9.7,5
red,5.4,0.45,0.53,22.42,0.58,45.0,218.6,0.9972700000000001,3.04,0.67,12.3,6
white,11.86,0.22,0.04,52.76,0.035,43.0,285.43,0.99021,3.5,1.14,8.22,6
red,10.91,1.06,0.09,2.7,0.043,42.08,153.0,0.9923799999999999,3.49,0.76,11.3,6
white,7.6,0.12,0.27,1.2,0.04,23.0,24.66,0.99164,3.46,0.7,11.6,5
white,4.95,1.25,0.8,21.67,0.04,253.84,174.15,1.01,3.17,0.56,11.3,6
white,13.84,0.54,1.25,2.0,0.57,30.0,95.0,0.9907799999999999,3.48,0.65,14.86,6
red,8.92,0.17,0.09,16.33,0.08,258.38,92.0,1.01,3.26,0.57,10.1,6
red,7.5,0.21,0.29,1.5,0.13,35.0,246.77,0.9912299999999999,2.74,1.56,13.04,6
white,7.3,0.88,0.85,21.45,0.040999999999999995,95.32,105.43,1.02,2.77,1.41,12.0,6
red,4.83,0.35,1.37,10.87,0.13,27.91,311.09,1.03,3.31,0.5,13.76,6
white,6.2,1.47,0.97,37.32,0.069,229.97,303.8,1.04,3.15,0.61,13.39,6
white,5.36,0.43,1.07,3.6,0.046,29.45,284.66,1.0,3.0,0.34,14.09,8
white,6.5,0.4,1.19,45.3,0.046,275.86,147.0,0.99024,3.67,1.26,12.0,7
white,8.3,0.72,1.22,22.46,0.049,140.5,176.8,1.01,3.56,0.44,11.34,5
white,6.3,0.23,1.15,13.35,0.054000000000000006,190.59,151.0,0.9985299999999999,3.87,0.58,12.24,6
red,8.38,0.87,0.42,10.43,0.4,33.0,201.25,0.99769,3.14,1.73,10.11,6
white,6.6,1.18,0.32,3.0,0.4,13.0,408.67,0.98954,3.19,0.63,10.51,6
white,5.41,0.62,0.36,1.6,0.37,171.24,377.8,0.98974,3.1,0.5,8.98,7
white,12.15,0.31,0.93,9.2,0.12,110.4,163.12,1.01,3.27,0.54,12.39,5
white,4.18,0.69,0.41,17.68,0.09,45.0,147.0,1.0,3.71,0.29,12.51,5
white,7.61,0.82,1.49,6.8,0.14,51.0,234.88,1.0,2.85,0.56,10.14,5
white,12.33,0.33,0.1,15.6,0.13,1.64,227.0,0.99734,3.68,0.39,13.44,5
white,11.02,0.62,0.2,21.49,0.02,18.0,68.0,1.03,3.64,0.29,9.11,7
red,13.77,0.2,0.12,29.4,0.27,18.0,130.0,1.0,3.05,0.26,8.56,6
white,11.78,0.31,0.17,2.79,0.048,10.21,206.0,0.99,3.47,0.36,12.92,5
white,7.4,0.67,0.68,8.6,0.06,209.32,186.66,0.9964,3.99,0.36,10.85,5
red,13.2,1.5,1.42,26.1,0.04,24.0,333.97,1.0,2.94,0.45,10.8,6
white,6.8,0.98,0.95,56.8,0.15,32.88,89.0,0.9915,3.24,1.48,11.67,6
white,5.9,1.0,0.24,2.4,0.39,206.06,132.0,1.01,3.28,0.29,11.3,5
white,5.9,0.11,0.3,5.0,0.61,20.0,236.45,1.0,3.84,0.48,12.54,6
white,7.4,0.31,0.26,8.6,0.03,127.11,125.02,0.9964,3.12,1.61,11.24,5
red,6.6,0.34,0.67,59.85,0.040999999999999995,8.0,70.54,0.98949,3.18,0.39,14.31,6
white,4.16,0.18,0.35,55.81,0.26,2.57,143.0,1.0,3.1,0.54,8.34,7
white,6.8,0.72,0.29,59.43,0.052000000000000005,51.0,149.0,1.03,3.04,1.64,10.3,6
white,7.56,1.29,0.01,11.9,0.052000000000000005,128.16,149.0,1.01,3.64,0.58,13.75,6
red,10.29,0.27,0.27,9.0,0.051,43.0,136.0,1.0,3.96,0.57,10.38,6
white,6.1,0.59,0.28,49.02,0.055,258.68,109.17,0.9940000000000001,3.47,1.38,10.9,6
white,13.6,0.28,0.29,41.59,0.4,25.07,44.2,1.0,3.02,1.9,10.4,6
white,6.03,0.49,1.32,11.9,0.12,54.0,124.9,1.01,3.13,0.38,10.4,6
white,7.1,1.2,0.29,53.86,0.064,56.0,208.24,0.9973700000000001,2.87,0.41,9.7,7
white,6.8,0.76,0.35,5.4,0.054000000000000006,170.42,143.0,1.02,3.94,1.62,11.0,7
red,10.57,0.6,0.25,15.0,0.03,8.0,193.74,1.0,3.29,1.84,10.45,6
red,5.8,0.88,0.83,1.4,0.038,142.74,76.0,0.98711,3.04,1.61,12.34,7
white,7.6,0.48,0.61,0.85,0.43,233.02,135.17,1.03,3.07,0.61,10.88,5
white,7.4,0.1,1.37,31.33,0.032,29.0,193.0,0.99134,3.1,0.67,11.37,6
white,6.2,1.34,0.25,15.0,0.22,119.71,53.01,1.03,3.88,0.53,14.49,6
white,6.1,1.41,0.47,4.01,0.45,50.0,187.0,1.01,3.19,1.46,9.5,5
white,7.95,0.46,0.77,6.5,0.25,61.0,45.83,1.02,3.19,0.86,11.42,5
red,3.81,0.3,0.19,50.73,0.53,2.21,187.0,0.9927,3.19,0.68,11.6,5
red,14.89,0.86,0.52,6.3,0.29,63.0,186.0,1.0,3.05,0.44,10.7,5
white,4.49,1.34,0.3,13.7,0.055999999999999994,33.0,168.0,0.99825,2.9,0.44,12.66,7
white,7.4,1.45,0.45,13.7,0.46,245.42,146.91,0.99825,3.51,1.94,14.32,7
white,9.18,1.06,1.02,55.76,0.32,64.15,168.0,1.03,3.21,0.6,9.03,7
red,4.52,0.52,0.59,65.47,0.09,92.94,168.0,1.01,4.0,0.54,8.7,7
white,7.4,1.49,0.32,13.7,0.055999999999999994,176.42,339.97,1.04,2.77,1.85,8.7,7
red,9.18,0.16,1.51,4.02,0.49,280.69,128.64,0.99825,3.67,0.44,11.98,7
red,14.13,0.26,0.38,27.42,0.061,231.03,120.0,1.02,3.18,0.46,10.76,5
white,7.0,1.05,0.12,34.7,0.43,98.36,222.63,0.99,3.47,1.69,8.21,5
red,10.61,0.22,0.14,1.4,0.09,270.31,427.03,1.0,3.99,0.48,13.94,7
white,13.14,1.2,0.31,1.54,0.41,243.34,8.53,1.01,3.4,0.88,8.76,7
red,4.1,0.17,0.93,18.8,0.04,50.36,262.13,1.01,3.31,0.4,13.1,8
white,6.0,1.4,1.3,27.91,0.039,197.34,104.0,0.98998,3.58,0.34,10.13,6
red,6.7,0.21,0.28,30.44,0.42,113.26,123.0,1.01,3.98,0.74,12.6,7
white,5.31,0.24,1.38,4.82,0.28,74.18,34.37,0.99825,3.42,1.82,11.08,7
white,6.6,0.22,0.7,6.81,0.27,31.0,150.42,1.01,2.86,1.36,10.16,5
white,5.05,0.34,1.45,37.63,0.06,14.0,77.86,1.03,3.27,1.12,13.99,6
red,7.1,0.99,0.21,1.4,0.55,36.0,369.37,0.9928799999999999,2.92,1.28,9.3,5
white,6.3,1.43,0.11,22.95,0.14,202.32,286.85,0.99659,3.06,0.95,9.3,6
white,8.96,1.28,0.24,2.4,0.26,25.0,73.06,1.03,3.2,0.54,11.1,7
white,14.95,1.37,0.33,33.26,0.02,256.17,120.69,1.01,3.16,0.69,12.38,6
white,11.39,0.25,1.56,1.7,0.02,277.34,239.77,1.01,3.57,0.66,10.6,6
white,5.8,0.19,1.16,51.39,0.038,83.16,133.0,1.0,3.11,0.44,9.97,7
white,6.69,0.62,0.4,4.85,0.052000000000000005,58.65,198.0,1.04,3.9,1.66,8.24,5
white,9.52,0.93,0.43,31.13,0.49,132.05,416.0,0.99708,3.58,0.5,9.3,6
white,8.13,1.53,0.32,13.42,0.1,87.54,246.22,0.9916299999999999,2.75,0.83,10.16,6
white,7.7,0.25,0.98,4.05,0.055,118.48,354.92,0.99605,3.47,1.28,9.9,6
red,11.81,0.3,1.08,6.28,0.16,36.85,220.95,0.99,3.31,0.61,13.24,7
white,6.94,0.33,0.28,17.28,0.1,45.51,263.92,1.03,3.26,1.15,10.79,7
white,6.9,0.23,0.63,15.4,0.11,38.6,198.0,0.9986,3.2,1.29,9.4,5
white,11.45,1.43,0.3,1.2,0.043,76.8,74.78,1.0,3.79,0.89,10.89,5
white,5.9,1.28,0.7,18.63,0.06,40.0,363.75,0.99,2.77,0.5,10.93,6
white,12.29,0.33,0.3,42.61,0.38,156.31,30.19,0.99,3.95,1.76,11.3,6
white,6.4,0.28,1.09,54.48,0.09699999999999999,283.83,105.0,0.9939,2.92,0.46,9.7,5
white,15.52,0.19,0.3,1.4,0.04,197.18,60.87,1.04,3.2,0.33,12.69,6
red,7.24,1.2,0.35,1.2,0.11,36.0,94.99,1.0,3.36,0.88,13.09,5
white,14.29,0.2,0.6,6.5,0.02,198.92,234.29,1.02,3.12,0.7,12.99,6
white,7.82,1.05,0.33,54.09,0.57,267.27,285.82,0.99066,3.0,1.92,12.4,6
white,7.06,0.2,0.24,6.5,0.15,159.72,100.0,1.03,3.5,0.28,10.2,6
red,12.82,0.58,0.71,2.7,0.04,24.0,78.1,0.99,3.42,0.38,13.4,8
white,5.8,0.22,0.24,1.3,0.08,25.0,409.99,1.03,3.91,0.86,13.88,6
white,13.98,0.3,0.81,37.5,0.52,25.71,149.0,1.01,3.12,0.72,8.0,5
white,7.9,0.36,1.2,20.44,0.06,63.0,139.0,1.03,2.72,0.45,12.42,5
red,8.48,0.27,1.21,49.16,0.3,202.21,100.0,1.03,3.38,0.69,12.68,6
red,14.11,0.47,0.33,1.2,0.23,28.0,101.0,1.03,3.07,1.17,12.42,6
red,13.17,1.54,0.62,2.6,0.49,29.93,201.93,1.01,2.8,0.73,14.16,6
white,8.51,0.24,0.04,49.87,0.35,37.0,113.0,0.99013,3.47,1.56,12.9,6
white,5.91,0.2,1.42,1.3,0.34,248.19,183.0,1.02,3.85,0.43,11.76,5
red,11.49,1.28,0.26,38.57,0.47,33.0,49.66,1.02,3.63,1.93,10.3,6
red,12.73,0.41,0.27,2.6,0.35,25.0,76.81,0.99,3.88,0.34,13.59,6
red,13.55,0.32,0.82,14.93,0.05,29.0,144.0,1.04,3.76,0.41,12.0,6
white,9.96,0.62,0.15,1.2,0.036000000000000004,144.93,107.0,0.991,2.93,0.56,10.8,7
red,5.6,1.31,0.85,3.1,0.023,209.62,163.34,0.9906799999999999,3.25,1.72,12.01,6
white,13.96,1.46,0.96,42.39,0.024,26.0,296.89,0.9908399999999999,3.29,0.6,11.8,6
white,6.22,0.29,0.16,11.23,0.05,258.62,119.33,1.03,3.37,1.84,9.8,6
red,7.93,0.38,0.42,11.8,0.040999999999999995,32.0,300.14,0.99624,2.73,0.49,10.15,6
white,6.6,0.15,0.16,7.98,0.052000000000000005,202.68,164.0,0.9960200000000001,3.48,1.21,8.8,4
red,6.5,1.03,1.03,64.09,0.142,5.0,402.58,0.9926,3.01,0.52,10.1,4
white,14.55,1.34,1.15,12.1,0.28,67.78,45.96,0.99,3.91,0.5,14.35,5
white,11.83,0.44,0.24,42.63,0.18,68.0,210.0,1.03,3.05,0.77,12.1,5
white,7.0,0.61,1.27,12.1,0.43,68.0,210.0,0.99718,3.95,0.75,14.57,5
white,15.42,0.38,1.31,3.9,0.06,27.0,113.0,1.03,3.61,0.83,9.57,4
red,10.11,0.33,0.76,29.86,0.41,96.13,409.34,0.9918399999999999,2.9,0.74,12.2,6
white,7.0,0.44,1.06,41.08,0.18,190.97,359.11,1.04,3.05,1.17,11.62,5
white,6.0,0.19,0.29,17.66,0.38,274.61,404.48,0.9903299999999999,3.22,1.82,11.3,6
white,9.28,1.48,0.34,2.13,0.038,44.0,424.0,1.01,3.63,1.92,12.1,6
red,6.1,0.16,0.45,3.9,0.42,104.5,177.29,0.99344,3.2,0.34,9.76,4
white,8.75,1.48,0.11,1.1,0.6,27.83,298.95,1.01,3.72,0.97,11.2,4
white,7.49,0.22,0.14,27.55,0.05,26.0,187.97,0.99,3.35,0.32,13.29,7
white,12.93,1.0,0.27,10.1,0.48,38.0,243.38,0.9948600000000001,3.43,1.57,13.25,5
white,4.95,0.255,1.1,10.7,0.05,5.52,171.0,0.99464,2.79,0.97,10.4,7
white,7.62,0.34,0.27,3.2,0.51,16.0,97.85,1.0,3.48,1.23,10.1,7
white,6.2,1.42,0.16,37.53,0.27,196.03,201.0,1.03,3.11,0.66,9.9,6
red,6.3,0.08,0.42,26.54,0.27,11.0,133.0,0.9920200000000001,2.97,1.57,11.67,6
red,6.0,0.37,1.03,4.77,0.61,252.8,122.0,1.02,3.98,1.44,13.34,6
white,7.5,0.35,0.37,17.52,0.6,29.0,89.0,1.03,2.86,1.98,12.7,6
white,14.02,1.13,1.58,12.25,0.03,63.28,430.05,0.99206,3.39,0.35,12.1,6
red,6.3,0.21,1.52,28.68,0.58,53.17,57.69,0.9938,3.91,1.71,12.05,6
white,8.95,0.22,0.49,2.0,0.1,122.92,407.25,0.9920399999999999,3.24,0.47,8.69,6
white,6.4,0.29,1.64,15.0,0.14,104.01,316.29,0.99736,3.14,1.79,12.84,5
white,9.95,0.45,1.52,15.0,0.04,21.0,110.0,0.99736,3.55,0.5,9.2,5
white,7.5,0.23,0.3,35.6,0.03,53.46,61.81,1.01,3.05,1.5,14.65,5
red,14.42,0.29,0.18,15.0,0.29,208.08,91.58,0.99736,3.14,0.43,9.2,5
red,15.09,0.39,1.48,22.75,0.48,150.01,37.52,0.9900200000000001,3.22,0.71,9.78,7
red,13.59,0.15,0.68,21.91,0.36,47.0,338.72,0.996,3.08,0.4,10.1,6
white,6.4,0.14,1.41,45.14,0.5,62.0,143.73,1.01,3.1,0.59,11.1,6
red,7.41,0.22,0.64,4.2,0.037000000000000005,224.89,144.0,1.04,3.13,0.74,8.41,7
red,5.3,0.27,0.26,2.0,0.35,68.67,72.0,1.04,3.89,0.47,10.54,6
white,6.27,0.36,0.6,30.46,0.038,46.65,354.57,1.0,3.12,0.91,9.2,5
white,6.26,0.53,0.47,39.71,0.28,42.0,116.0,1.03,3.11,0.23,10.97,5
red,5.7,0.85,0.74,29.19,0.23,60.84,95.0,1.02,3.07,0.47,14.69,6
white,15.79,0.4,1.36,1.4,0.145,117.76,124.0,0.99274,3.09,0.56,14.33,6
red,9.43,1.07,0.09,62.21,0.04,26.0,114.0,0.99105,3.27,1.57,8.03,6
red,14.56,0.42,0.73,40.96,0.16,82.34,107.22,0.9920899999999999,2.92,0.66,10.75,6
white,6.7,0.29,0.06,56.1,0.5,111.11,95.0,1.0,3.2,0.35,11.66,6
white,7.0,0.24,0.87,59.92,0.047,258.43,180.03,0.99251,3.3,0.43,9.51,6
red,6.7,0.45,0.26,14.8,0.1,42.01,273.41,0.9967600000000001,2.76,1.31,9.8,6
white,7.89,1.37,0.1,1.3,0.036000000000000004,198.0,363.4,0.99,3.48,0.58,11.2,4
white,7.5,0.29,0.06,9.9,0.33,112.43,24.28,0.99,3.44,0.46,12.13,5
red,6.0,0.45,0.47,5.1,0.051,200.11,228.98,1.0,3.15,0.41,12.49,5
white,6.0,0.33,0.26,5.1,0.42,110.15,323.36,1.01,3.15,0.4,11.86,5
