Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
M,0.34,0.535,0.2,1.791,0.733,0.318,0.54,15
F,0.18,0.63,0.205,0.67,0.713,0.358,0.4535,13
I,0.65,0.55,1.1,1.689,0.15,0.04,0.474,13
M,0.69,0.64,1.08,1.659,0.8715,0.2655,0.4395,9
M,0.76,0.36,1.01,2.0475,0.75,0.42,0.6095,14
F,0.43,0.59,0.19,1.6015,0.7070000000000001,0.365,0.43,10
F,0.73,0.57,0.165,2.0165,1.0685,0.11,0.435,10
I,0.43,0.15,0.065,0.04,0.02,0.011000000000000001,0.013000000000000001,4
I,0.225,0.45,0.49,0.0565,0.07,0.013000000000000001,0.27,4
I,0.23,0.14,0.8,0.064,0.0215,0.09,0.02,5
I,0.31,0.14,0.07,0.0875,0.0345,0.47,0.06,4
I,0.28,0.21,0.055,2.05,0.0415,0.07,0.81,5
M,0.81,0.22,0.08,0.1315,1.4,0.024,0.03,5
I,0.5,0.63,0.07,0.3,0.0515,0.0275,0.22,6
F,0.31,0.225,0.63,0.155,1.13,0.037000000000000005,0.82,6
I,0.4,0.235,0.13,0.149,1.43,0.38,0.047,7
M,0.34,0.265,0.07,2.79,0.0625,0.22,0.07,7
I,0.37,0.29,0.08,0.2545,0.10800000000000001,0.0565,0.07,6
F,0.5,0.17,0.085,0.01,0.115,0.0405,0.37,6
M,0.21,0.35,0.1,0.33,0.1155,0.38,0.08,7
F,0.67,0.31,0.065,1.91,0.14,0.41,0.08800000000000001,6
F,0.6,0.325,0.1,1.19,1.01,0.67,0.095,7
I,0.44,0.335,0.28,0.3885,1.04,0.0835,0.111,7
I,0.44,0.345,0.115,0.545,0.26899999999999996,0.04,0.1305,6
I,0.44,0.325,0.99,0.44,0.185,0.0865,0.79,6
M,0.44,0.65,0.89,0.04,0.231,0.42,0.72,7
M,0.08,0.6,0.125,0.4775,0.2235,0.35,0.55,6
I,0.45,0.4,0.7,0.02,0.2005,0.1065,0.92,8
F,0.455,0.35,0.12,0.4555,0.18,0.0,0.1375,7
F,0.46,0.35,0.14,1.86,0.2025,0.1115,0.1165,6
I,0.23,0.345,0.12,0.03,0.198,0.0885,0.45,7
I,0.57,0.345,0.48,0.4215,1.27,0.102,0.51,6
I,0.465,0.355,0.11,0.474,0.1,0.1005,0.12,7
M,0.47,0.34,0.105,0.486,0.231,0.72,0.1225,9
I,0.46,0.385,0.37,2.68,0.311,0.1025,0.136,7
I,0.18,0.355,0.105,0.46799999999999997,0.201,0.12,0.41,8
M,0.48,0.24,0.32,1.03,1.48,0.1015,0.135,8
F,0.12,0.375,0.39,0.6215,0.24,0.166,0.97,7
I,0.5,0.17,0.11,0.494,0.218,0.31,0.1325,7
I,0.505,0.385,0.12,2.64,0.239,0.142,0.185,7
M,0.515,0.395,0.12,0.87,0.3,0.1365,0.172,9
F,0.63,0.415,1.03,1.67,0.88,0.18899999999999997,0.20199999999999999,7
M,0.525,0.425,0.125,1.06,1.39,0.64,0.77,8
I,0.53,0.42,0.14,1.82,0.41,0.4,0.1505,6
I,0.53,0.11,0.14,0.04,0.3095,0.1415,0.1835,6
F,0.53,0.405,0.15,0.889,0.57,0.34,0.2,8
M,0.15,0.435,0.14,2.65,0.33,0.1595,0.213,9
I,0.55,0.2,0.37,0.9640000000000001,1.43,0.159,0.215,8
I,0.59,0.425,0.71,0.963,0.8,0.22399999999999998,0.91,7
I,0.57,0.23,0.15,0.995,1.29,0.39,0.2505,9
F,0.57,0.45,0.14,1.14,0.3905,0.196,0.77,8
M,0.575,0.45,0.155,0.948,0.09,0.20600000000000002,0.259,7
F,0.37,0.445,0.145,0.888,1.16,0.17,0.99,8
F,0.28,0.45,0.16,0.63,1.07,0.03,0.82,8
M,0.59,0.45,1.08,0.53,0.09,0.263,0.263,7
M,0.595,0.47,0.75,0.11,0.542,0.72,0.35,9
I,0.595,0.465,1.12,1.0765,0.491,0.22,0.287,9
F,0.43,0.12,0.15,2.78,0.41200000000000003,0.2745,0.289,11
F,0.56,0.46,0.145,0.9325,0.11,0.2245,0.89,8
F,0.6,0.46,1.07,1.38,0.95,0.27399999999999997,0.29,8
M,0.72,0.46,0.81,1.247,1.14,0.2735,0.41,9
F,0.61,0.39,0.56,1.1495,0.564,0.37,0.14,8
F,0.615,0.4,0.77,1.1575,0.5005,0.2495,0.315,10
F,0.615,0.5,0.165,1.69,0.17,0.18,0.58,10
M,0.615,0.34,0.155,1.95,0.5085,0.72,0.33,8
F,0.62,0.51,0.175,1.2705,0.66,0.69,0.77,9
M,0.62,0.485,0.175,1.86,0.545,0.253,0.33,10
I,0.62,0.42,0.16,1.3245,0.6865,0.233,0.81,9
F,0.625,0.48,0.17,2.75,0.6709999999999999,0.268,0.3385,10
F,0.63,0.37,0.98,1.127,0.11,0.75,0.86,9
M,0.11,0.61,0.175,1.62,0.96,0.2165,0.16,8
F,0.63,0.51,0.23,2.67,0.659,0.54,0.38,11
F,0.22,0.495,0.145,2.19,0.5455,0.39,0.2885,9
M,0.38,0.32,0.84,1.286,1.18,0.271,0.46,8
F,0.51,0.495,0.55,1.98,0.617,0.317,0.92,11
F,0.635,0.53,0.195,0.92,0.556,0.23,0.56,11
F,0.645,0.49,0.16,1.251,0.5355,0.74,0.3165,9
F,0.645,0.5,0.98,0.46,0.6735,0.3755,0.41,12
I,0.65,0.64,0.25,1.4415,0.741,0.2955,0.95,9
I,0.67,0.62,0.06,1.6385,0.8115,0.369,0.391,9
F,0.69,0.12,0.74,1.933,1.3,0.34,0.498,13
M,0.32,0.43,0.19,1.71,0.7725,0.2,0.37,8
F,0.695,0.55,0.155,1.8495,0.27,0.442,0.42,10
F,0.61,0.525,0.74,1.742,0.696,0.5,0.73,12
F,0.7,0.575,0.56,1.7975,0.7295,0.3935,0.5165,13
F,0.28,0.56,0.46,1.87,0.9915,0.5005,0.34,10
F,0.765,0.585,0.18,2.71,1.128,0.01,0.5335,12
M,0.77,0.6,0.215,2.1945,1.0515,0.48200000000000004,0.584,10
I,0.61,0.43,0.51,2.29,0.92,0.01,0.14,4
I,0.39,0.46,0.27,0.1055,0.495,0.019,0.0315,5
I,0.81,0.21,0.21,0.42,1.23,0.6,0.96,5
I,0.33,0.56,0.075,0.163,1.09,0.033,0.63,6
I,0.355,0.64,0.28,0.2275,0.56,0.09,0.0715,6
I,0.375,0.1,0.1,2.24,0.0925,0.038,0.075,6
I,0.61,0.315,0.22,0.3645,0.1765,0.0795,0.96,8
I,0.425,0.53,0.115,0.3265,0.1315,0.24,0.10300000000000001,6
I,0.67,0.13,0.03,0.3515,1.3,0.08199999999999999,0.91,7
I,0.08,0.65,0.96,1.42,0.1635,0.08,0.62,7
F,0.54,0.12,0.1,0.11,0.209,0.38,0.10300000000000001,7
I,0.44,0.335,0.72,0.42,0.17300000000000001,0.0765,0.113,7
M,0.46,0.345,0.91,0.84,0.1525,0.057999999999999996,0.31,7
I,0.35,0.37,0.85,0.5335,0.2645,0.10800000000000001,0.62,6
I,0.21,0.355,0.105,0.442,0.2085,0.08,0.02,7
F,0.475,0.365,0.1,0.1315,1.23,0.66,0.12300000000000001,7
I,0.475,0.375,0.115,0.5,0.233,0.11900000000000001,0.1455,7
F,0.26,0.09,0.01,0.5535,0.21,0.55,0.157,8
I,0.49,0.375,0.125,0.5445,0.27899999999999997,0.115,0.13,8
M,0.49,0.45,0.11,0.5539999999999999,0.74,0.07,0.76,8
F,0.6,0.38,0.12,0.3,0.233,0.1205,0.37,7
I,0.55,0.39,0.125,0.56,0.294,0.132,0.1605,8
M,0.5,0.38,0.12,1.49,1.17,0.64,0.145,9
M,0.505,0.51,0.48,0.6,0.19,0.73,0.17800000000000002,7
I,0.51,0.395,0.86,0.5395,1.04,0.1085,0.63,8
I,0.51,0.385,0.19,0.625,0.3095,0.11900000000000001,0.98,8
M,0.515,0.2,0.54,1.5,0.44,0.1175,0.168,9
M,0.08,0.3,0.98,0.633,1.39,0.35,0.175,9
F,0.545,0.24,0.14,0.93,1.28,0.17,0.55,9
M,0.545,0.57,0.36,2.65,0.3745,0.48,0.29,7
M,0.545,0.1,0.91,1.78,0.40299999999999997,0.68,0.46,7
I,0.545,0.4,1.07,0.778,0.368,0.215,0.05,9
I,0.55,0.42,0.89,0.636,0.93,0.14400000000000002,0.34,8
M,0.68,0.44,0.135,0.8435,1.4,0.58,0.87,8
F,0.31,0.425,0.13,1.63,0.2835,0.31,0.63,8
M,0.65,0.43,0.07,0.784,0.3495,0.1885,0.213,9
M,0.57,0.22,0.18,0.9079999999999999,0.95,0.217,0.255,9
I,0.57,0.45,0.77,2.04,0.71,0.6,0.25,9
F,0.57,0.43,0.16,0.8109999999999999,0.06,0.05,0.2285,9
F,0.575,0.36,0.15,0.897,0.4235,0.1905,0.248,8
M,0.58,0.455,0.13,0.852,0.9,0.1725,0.225,8
F,0.22,0.45,0.15,0.938,0.467,0.29,0.01,7
F,0.12,0.435,0.14,0.6955,0.69,0.34,0.52,8
F,0.59,0.47,0.15,0.861,0.413,0.16399999999999998,0.43,8
M,0.59,0.46,0.88,1.004,0.496,0.2165,0.47,9
F,0.59,0.46,0.16,0.4,1.18,0.2615,0.87,8
M,0.595,0.29,0.15,0.21,0.5415,0.66,0.265,8
M,0.58,0.47,0.165,0.98,0.4915,0.71,0.3345,9
I,0.595,0.46,0.45,0.97,1.15,0.2255,0.32,9
M,0.44,0.42,0.21,2.7,0.57,0.12,0.491,10
F,0.68,0.48,0.18,2.58,0.26,0.48,0.51,10
F,0.31,0.46,0.28,1.055,1.26,0.24600000000000002,0.83,9
M,0.28,0.45,0.15,2.73,0.7070000000000001,0.2095,0.18,7
I,0.5,0.47,0.16,1.71,0.5885,0.209,0.24600000000000002,9
I,0.615,0.17,0.175,2.08,0.4635,0.3095,0.2725,10
F,0.62,0.4,0.155,1.1,0.505,0.22,0.31,9
M,0.62,0.42,0.15,1.1015,0.4965,0.243,0.305,10
M,0.625,0.495,0.185,1.3835,0.7105,0.3005,0.05,11
F,0.43,0.08,0.155,2.12,0.484,0.27699999999999997,0.2,9
M,0.77,0.39,0.145,1.085,0.4645,0.2445,0.327,10
M,0.63,0.505,0.15,0.22,0.6325,0.2465,0.71,11
M,0.78,0.45,0.175,1.3415,0.6575,0.58,0.375,10
M,0.29,0.465,0.92,2.2,0.71,0.188,0.17600000000000002,8
M,0.645,0.39,0.16,1.1845,0.506,0.311,1.0,9
I,0.645,0.53,0.15,2.65,0.6055,0.2595,0.285,9
F,0.63,0.52,0.18,1.285,0.18,0.35200000000000004,0.72,9
M,0.4,0.515,0.39,1.1805,0.5235,0.28300000000000003,0.3275,9
M,0.65,0.52,0.175,1.2655,0.615,0.2775,0.336,9
F,0.2,0.61,0.88,1.2895,0.34,0.2765,0.3,10
M,0.73,0.39,0.155,1.4069999999999998,0.7215,0.298,0.81,9
M,0.65,0.49,0.155,2.59,0.68,0.228,0.3055,9
M,0.66,0.515,0.165,1.4465,0.6940000000000001,0.298,0.31,10
I,0.665,0.64,0.165,0.55,0.5985,0.3175,0.36,9
I,0.67,0.5,0.81,1.2690000000000001,0.33,0.5,0.35100000000000003,11
I,0.67,0.51,0.31,0.42,0.9259999999999999,0.51,0.3935,13
M,0.675,0.55,0.19,1.77,0.7105,0.6,0.17,13
M,0.68,0.54,0.165,1.59,0.99,0.27899999999999997,0.76,11
F,0.68,0.12,0.18,2.44,0.7635,0.3115,0.14,11
M,0.7,0.525,0.85,1.74,0.31,0.3615,0.47,10
M,0.7,0.55,0.2,0.47,0.66,0.306,0.79,13
M,0.23,0.07,0.19,1.7315,0.51,0.75,0.37,11
M,0.725,0.44,0.2,1.51,0.8735,0.4265,0.5085,9
M,0.735,0.45,0.83,1.88,0.9095,0.387,0.48,11
I,0.81,0.25,0.22,0.22,0.97,0.21,0.47100000000000003,12
M,0.75,0.555,0.215,2.201,0.44,0.5235,0.27,11
I,0.19,0.48,0.03,2.13,0.53,0.005,0.35,3
I,0.21,0.24,0.045,2.67,1.21,0.008,0.16,4
M,0.25,0.51,1.02,1.85,0.89,0.008,0.09,4
I,0.29,0.215,0.9,0.97,0.0425,0.61,0.5,5
I,0.335,0.61,0.08,1.07,0.0675,0.0325,0.53,6
I,0.34,0.245,0.085,0.6,0.1005,0.038,0.053,6
I,0.345,0.16,0.23,0.183,0.84,0.0385,0.39,6
I,0.08,0.255,0.27,0.187,0.95,0.0505,0.62,7
I,0.2,0.48,0.87,1.1,0.7,0.34,0.56,5
I,0.18,0.23,0.95,1.56,0.096,0.0395,0.28,7
I,0.42,0.29,0.14,0.3,0.73,0.54,0.04,8
I,0.375,0.47,0.44,0.07,1.12,0.0545,0.73,7
I,0.385,0.46,0.84,0.34299999999999997,1.38,0.47,0.77,7
F,0.385,0.285,0.085,2.65,0.1215,0.0445,0.84,8
I,0.395,0.32,0.1,1.99,0.149,0.63,0.09,8
I,0.4,0.46,0.1,0.32,0.17600000000000002,0.63,0.37,7
I,0.41,0.44,0.54,0.271,0.63,0.061,0.43,7
F,0.22,0.31,0.03,1.73,0.41600000000000004,0.53,0.89,8
I,0.405,0.305,0.61,2.69,0.1145,0.65,0.085,7
I,0.39,0.3,0.78,0.2885,0.61,0.31,0.25,6
I,0.59,0.315,0.1,0.3,0.68,0.02,0.27,8
I,0.23,0.325,0.11,0.326,0.6,0.075,1.0,8
I,0.43,0.335,0.1,0.77,0.54,0.067,0.105,7
F,0.42,0.325,0.115,1.24,0.1295,0.36,0.5,8
I,0.42,0.315,0.11,2.23,0.1855,0.59,0.38,8
F,0.41,0.34,0.3,0.3645,1.22,0.0855,0.105,7
F,0.445,0.36,0.11,0.4235,0.182,0.0765,0.14,9
M,0.45,0.19,0.115,0.4305,0.2235,0.0785,0.1155,8
I,0.58,0.42,0.97,0.3505,0.1615,0.0625,0.44,7
M,0.455,0.35,0.115,1.03,0.31,0.24,0.1315,8
M,0.46,0.17,0.1,0.04,1.07,0.74,0.27,8
I,0.46,0.345,0.105,0.415,0.187,0.087,0.19,8
I,0.475,0.355,0.115,0.5195,0.57,0.22,0.1325,7
M,0.48,0.2,0.12,2.81,0.2535,0.128,0.172,11
I,0.485,0.3,0.23,0.23,0.2215,0.1,0.16,8
F,0.485,0.365,0.53,0.4475,0.1895,0.0925,0.2305,8
I,0.42,0.365,0.125,1.65,0.03,0.126,0.1615,10
I,0.505,0.37,0.125,0.596,0.245,0.63,0.65,9
I,0.505,0.38,0.135,0.5385,0.2645,0.095,0.58,9
I,0.13,0.43,0.145,0.26,0.3985,0.14,0.1805,8
I,0.45,0.395,0.12,0.516,0.2015,0.3,0.162,9
M,0.515,0.41,0.14,0.7355,1.04,0.26,0.2,7
M,0.42,0.39,0.11,2.57,1.35,0.07,0.1,8
I,0.525,0.385,0.13,2.58,0.2355,0.125,0.195,8
F,0.09,0.34,0.15,0.7055,0.32899999999999996,0.63,0.19899999999999998,10
F,0.525,0.4,0.13,0.6445,0.345,0.1285,0.18,8
I,0.35,0.375,0.12,0.6315,0.3045,0.114,0.19,9
F,0.56,0.43,0.03,2.19,0.1,0.4,0.245,10
M,0.48,0.61,0.15,0.9475,0.366,0.59,0.45,8
I,0.55,0.43,0.145,2.59,0.3025,0.152,0.225,10
I,0.55,0.425,0.145,0.12,0.4325,0.171,0.23600000000000002,10
F,0.8,0.42,0.155,1.27,0.07,0.35,0.205,9
I,0.75,0.425,0.05,0.6559999999999999,1.28,0.17,0.203,10
I,0.55,0.52,0.84,0.9359999999999999,0.57,0.174,0.19,9
I,0.555,0.435,0.145,1.75,0.42,0.1,0.24,11
F,0.555,0.445,0.175,1.1465,0.551,0.52,0.54,8
I,0.59,0.33,0.51,0.825,0.402,0.139,0.245,10
I,0.56,0.435,0.135,0.72,1.14,0.10300000000000001,0.251,11
F,0.61,0.43,1.1,0.8215,0.332,0.1685,0.29,11
F,0.57,0.445,0.89,1.73,0.5265,0.2025,0.78,10
F,0.54,0.16,0.19,0.8975,0.78,0.2325,0.23,9
M,0.58,0.44,0.175,1.87,1.09,0.2705,0.83,10
F,0.58,0.465,0.145,0.9865,0.24,0.53,0.25,11
F,0.13,0.44,0.74,1.17,0.01,0.45,0.2705,9
I,0.71,0.38,0.145,0.8465,0.33899999999999997,0.16699999999999998,0.79,10
F,0.585,0.465,0.165,1.83,0.37,0.1625,0.68,10
I,0.38,0.27,0.145,1.06,0.2895,0.04,0.22,9
M,0.585,0.455,0.13,0.8755,0.41100000000000003,0.04,0.225,8
M,0.49,0.47,0.145,0.9235,0.4545,0.17300000000000001,0.41,9
M,0.75,0.475,0.14,0.977,0.4625,0.2025,0.36,10
M,0.595,0.475,0.14,1.0305,0.4925,0.13,0.278,10
M,0.6,0.48,0.09,1.05,0.1,0.22,1.0,8
I,0.6,0.495,0.185,0.09,1.01,0.2635,0.15,11
M,0.78,0.2,0.145,2.55,0.72,0.49,0.12,9
M,0.6,0.26,0.74,0.3,0.6095,0.58,0.315,9
M,0.61,0.48,0.185,1.3065,0.76,0.32,0.29,10
F,0.61,0.45,0.13,0.8725,0.86,0.1715,0.272,11
F,0.615,0.61,0.46,0.22,0.4935,0.201,0.04,10
F,0.62,0.53,0.14,1.45,0.6005,0.01,0.68,9
F,0.62,0.48,0.165,1.0125,0.5325,0.4365,0.324,10
M,0.73,0.46,0.14,1.0959999999999999,0.35,0.0,0.26,10
M,0.35,0.49,0.165,1.205,0.66,0.3105,0.3465,10
I,0.63,0.53,0.175,1.2209999999999999,0.29,0.5,0.34,12
F,0.63,0.475,0.82,1.0005,0.452,0.252,0.67,10
F,0.74,0.47,0.41,1.1355,0.539,0.2325,0.3115,12
F,0.63,0.55,0.68,1.85,0.4935,0.21,0.465,10
M,0.43,0.505,0.155,1.1955,0.5565,0.21100000000000002,0.34600000000000003,11
M,0.81,0.08,0.15,0.49,0.66,0.222,0.3175,10
M,0.27,0.495,0.22,1.139,0.5395,0.282,0.17,10
I,0.62,0.495,0.17,1.2265,1.33,0.377,0.2875,11
M,0.12,0.515,0.94,1.042,0.515,0.1755,0.175,10
M,0.65,0.52,0.95,1.94,1.26,0.42,0.365,9
M,0.65,0.51,0.175,1.446,0.61,0.74,0.66,12
I,0.72,0.505,0.19,1.4045,1.48,0.3375,0.57,9
F,0.18,0.525,0.2,0.01,0.31,0.41,0.28,11
F,0.25,0.525,0.17,0.86,0.8365,0.35200000000000004,0.96,9
I,0.7,0.54,0.205,1.74,1.35,0.44,0.4865,13
F,0.705,0.59,0.205,2.64,0.8265,0.41700000000000004,0.461,9
M,0.7,0.54,0.2,0.66,0.13,0.321,0.02,11
M,0.2,0.55,0.39,2.165,1.1055,0.525,0.40399999999999997,10
F,0.36,0.57,0.19,2.3305,1.253,0.541,0.52,9
I,0.24,0.17,0.42,1.42,0.62,0.07,0.0155,5
I,0.255,0.195,0.055,0.71,0.0285,0.017,0.22,4
I,0.58,0.2,0.06,0.6,1.4,0.12,0.026000000000000002,4
F,0.1,0.235,0.09,0.183,1.2,0.0335,0.74,7
F,0.325,0.24,0.46,0.1525,1.01,0.0645,0.043,6
F,0.33,0.225,0.075,0.187,0.0945,0.0395,0.0425,7
I,0.36,0.27,0.09,0.23199999999999998,0.6,0.3,0.71,8
I,0.375,0.21,0.095,2.34,0.05,0.042,0.06,5
I,0.375,0.44,0.28,0.22,0.59,0.0595,0.0675,6
M,0.39,0.34,0.09,0.2625,0.11699999999999999,0.054000000000000006,0.077,7
I,0.45,0.335,0.105,0.6,0.34,0.21,0.4,7
I,0.455,0.41,0.105,0.4445,0.213,0.39,0.08,7
I,0.46,0.365,0.115,1.13,0.75,0.02,0.56,7
M,0.495,0.62,0.12,0.589,0.89,0.72,0.1405,8
M,0.5,0.365,0.13,1.74,0.309,0.1085,0.97,9
I,0.5,0.55,0.15,0.529,0.2235,0.21,0.16,8
M,0.34,0.4,0.78,0.872,0.4515,0.1615,0.1985,9
F,0.52,0.5,0.145,1.3,1.09,0.15,0.1895,7
I,0.525,0.32,0.3,0.36,0.4325,0.76,0.43,9
I,0.535,0.405,0.51,0.818,0.402,0.48,0.18899999999999997,7
F,0.15,0.37,0.14,0.47,0.47,0.25,0.21,9
F,0.54,0.08,0.94,2.48,0.65,0.1875,0.2035,9
F,0.57,0.53,0.13,0.05,0.01,0.1745,0.1965,8
M,0.57,0.22,0.56,1.66,0.11,0.165,0.25,8
M,0.58,0.24,0.16,1.7,1.41,0.201,0.89,9
F,0.58,0.445,0.8,1.38,1.13,0.34,0.66,8
M,0.59,0.47,0.62,1.1735,0.66,0.233,0.28,9
F,0.74,0.38,0.15,1.6,0.23,0.73,0.98,10
M,0.59,0.485,0.155,2.15,0.4535,0.24,0.53,9
M,0.595,0.435,0.16,2.31,0.4255,0.22399999999999998,0.18,9
M,0.6,0.16,0.04,1.71,0.38,0.47,0.285,9
M,0.6,0.2,0.16,2.41,1.33,0.225,0.5,10
M,0.09,0.06,0.19,0.44,0.59,0.247,0.26,10
F,0.72,0.48,0.17,1.1045,0.535,0.25,0.77,10
F,0.625,0.475,0.175,1.3405,0.6559999999999999,0.28300000000000003,0.337,10
M,0.625,0.13,0.35,1.082,0.5785,0.2045,0.25,8
F,0.625,0.485,0.16,1.254,0.591,0.08,0.68,9
M,0.63,0.49,0.165,0.62,0.32,0.273,0.33,10
M,0.16,0.38,0.16,1.2429999999999999,0.29,0.275,0.3,10
F,0.15,0.62,0.185,0.53,0.526,0.58,0.62,12
F,0.645,0.38,0.16,2.69,0.4935,0.3155,0.299,9
F,0.645,0.63,0.16,1.1440000000000001,0.5015,0.289,0.31,8
F,0.65,0.525,0.87,1.385,0.8875,0.12,0.23,11
I,0.655,0.5,0.155,1.3090000000000002,0.524,0.34600000000000003,0.2,11
F,0.36,0.515,0.17,1.527,0.55,0.2635,0.95,11
M,0.56,0.515,0.19,0.77,0.5,0.3575,0.371,11
M,0.695,0.54,0.195,2.59,0.768,0.363,0.4755,11
F,0.72,0.565,0.18,1.719,1.04,0.08,0.3875,11
F,0.72,0.17,0.18,1.52,0.637,0.325,0.435,10
F,0.63,0.565,0.17,1.86,0.723,0.3255,0.4945,12
M,0.735,0.57,0.21,2.28,1.1705,0.46299999999999997,0.72,10
M,0.74,0.595,0.19,2.3235,1.1495,0.13,0.13,11
I,0.31,0.36,0.04,0.6,0.0505,0.18,0.37,6
F,0.7,0.24,0.19,2.74,0.051,0.027999999999999997,0.16,4
M,0.32,0.12,0.08,0.18100000000000002,0.08800000000000001,0.034,0.0495,5
I,0.4,0.25,0.075,0.1585,0.06,0.0305,0.0455,6
M,0.335,0.26,0.09,0.1965,0.0875,0.39,0.88,7
I,0.37,0.28,0.085,0.198,0.05,0.68,0.77,5
I,0.37,0.27,0.09,0.1855,1.23,0.0425,0.58,7
I,0.375,0.28,0.91,0.2145,0.0855,0.0485,0.39,7
I,0.4,0.52,0.54,0.3245,0.65,0.073,0.08800000000000001,8
M,0.41,0.305,0.81,1.77,0.1,0.0515,0.09,6
F,0.26,0.34,0.1,0.371,0.15,0.0865,0.115,8
I,0.33,0.16,0.96,0.298,0.29,0.057999999999999996,0.49,7
M,0.445,0.31,1.02,1.6,0.1555,0.09,0.04,7
I,0.27,0.64,0.83,0.447,0.161,0.13,0.16,9
F,0.465,0.35,0.47,0.2,0.165,0.102,0.131,8
M,0.47,0.33,0.15,2.48,0.264,0.11699999999999999,0.19,8
I,0.17,0.375,0.11,2.31,1.26,0.21,0.1545,8
I,0.495,0.09,0.19,2.71,1.39,0.57,0.161,8
I,0.5,0.56,0.13,1.28,1.24,0.10400000000000001,0.1755,9
F,0.5,0.37,0.12,0.5445,0.249,0.1065,0.152,8
I,0.505,0.14,0.125,0.6115,0.69,0.1375,0.2,9
M,0.17,0.18,0.05,0.5605,0.2255,0.1435,0.17,8
M,0.73,0.365,0.115,0.521,0.25,0.096,0.7,8
F,0.51,0.4,1.03,0.5775,0.231,0.14300000000000002,0.177,9
I,0.51,0.56,0.04,0.5935,0.239,0.13,0.204,8
M,0.52,0.06,0.23,0.597,0.2935,0.53,0.73,8
M,0.52,0.465,0.15,0.9505,0.456,0.1,0.37,8
M,0.76,0.38,0.91,0.616,0.292,0.113,0.185,8
M,0.42,0.59,0.5,0.8315,0.35200000000000004,0.187,0.2525,10
F,0.35,0.445,0.84,0.52,0.41700000000000004,0.19899999999999998,0.24,8
M,0.65,0.27,0.13,0.54,0.12,0.52,0.06,11
I,0.54,0.58,0.74,0.71,0.2755,0.52,0.17,10
I,0.7,0.56,1.08,0.7595,0.358,0.73,0.2055,8
I,0.73,0.43,0.15,0.742,0.3525,0.158,0.04,10
I,0.8,0.435,0.37,0.96,0.34,0.19399999999999998,0.244,8
I,0.55,0.07,0.86,0.15,0.2695,0.25,0.49,8
F,0.08,0.24,0.13,0.03,1.49,0.71,0.2265,9
M,0.48,0.62,0.92,1.82,0.3355,0.62,0.62,8
F,0.68,0.56,0.13,1.9,0.354,0.17300000000000001,0.222,9
M,0.36,0.42,0.95,0.8765,0.53,0.18,0.228,8
F,0.11,0.455,0.16,0.9895,0.495,0.195,0.24600000000000002,9
M,0.575,0.45,0.86,0.32,0.498,0.19,0.23,8
M,0.43,0.465,0.15,2.18,0.52,0.1965,0.29,8
M,0.58,0.46,0.15,1.0490000000000002,0.27,0.1935,0.14,10
F,0.58,0.29,0.17,0.9705,0.31,0.63,0.248,9
I,0.28,0.38,1.09,0.92,1.4,0.44,0.2895,9
M,0.76,0.39,0.15,0.9525,0.4315,0.1,0.287,11
F,0.41,0.45,1.09,0.7855,0.363,0.1955,0.56,11
I,0.585,0.45,0.28,0.855,0.08,0.187,0.26,9
F,0.71,0.5,0.15,1.1420000000000001,0.485,0.25,0.345,9
F,0.72,0.46,0.59,0.38,0.33399999999999996,0.15,0.36,9
I,0.59,0.475,0.97,0.9745,0.4675,0.25,0.97,10
F,0.71,0.47,0.6,2.21,0.12,0.16,0.265,10
F,0.595,0.46,0.17,1.1295,0.57,0.2555,0.83,10
F,0.6,0.17,0.93,0.25,0.39,0.2035,0.56,9
F,0.6,0.48,0.84,0.58,0.4575,0.2435,0.76,10
M,0.65,0.11,0.195,1.34,0.46,0.23,0.3605,10
F,0.6,0.45,0.15,2.27,0.4375,0.2225,0.2775,9
F,0.6,0.465,0.165,2.16,0.465,0.2345,0.315,11
M,0.26,0.39,0.82,1.3,0.4365,0.2715,0.335,13
M,0.605,0.49,0.12,1.167,0.457,0.48,0.59,9
I,0.605,0.48,0.155,0.18,0.48,0.1985,0.57,10
I,0.55,0.06,0.155,1.19,0.507,0.65,0.27399999999999997,11
M,0.61,0.21,0.195,1.2735,0.469,0.09,0.39799999999999996,12
M,0.61,0.48,1.1,1.0625,0.516,0.225,0.08,11
F,0.36,0.49,0.16,0.95,0.27,0.2385,0.2915,11
I,0.615,0.56,0.175,1.194,0.5589999999999999,0.259,0.3165,11
I,0.615,0.515,0.135,1.1215,0.545,0.2305,0.29,9
M,0.615,0.455,0.8,0.29,0.382,0.73,0.2615,10
F,0.615,0.52,0.31,1.198,0.63,0.57,0.22,10
F,0.62,0.475,0.15,1.78,0.49,0.1865,0.61,9
M,0.62,0.2,0.195,1.3585,0.5935,0.3365,0.3745,10
M,0.625,0.32,0.38,1.96,0.531,0.281,0.3525,11
M,0.625,0.515,0.11,1.217,1.23,0.02,0.61,10
F,0.625,0.57,0.16,0.79,0.16,0.3,0.355,11
F,0.42,0.39,0.2,2.45,0.43700000000000006,0.42,0.28,10
M,0.32,0.08,1.07,0.8765,0.456,0.18,0.233,10
F,0.63,0.48,0.57,1.2615,0.76,0.27699999999999997,0.3885,10
M,0.63,0.19,0.18,1.74,1.21,0.61,0.7,9
F,0.66,0.25,0.185,1.167,0.5479999999999999,0.2485,0.34,10
M,0.63,0.51,0.02,1.1885,0.4915,0.3065,0.69,7
